eta,paso,particula_id,x,y,vx,vy,theta,omega
1.076316,4500,127,18.105243,15.968824,0.224832,-0.972795,-1.331333,0.408362
1.076316,4500,128,12.910189,3.54344,0.293466,-0.953996,-1.254261,0.014268
1.076316,4500,129,13.689545,8.82332,0.247004,-0.962964,-1.358205,0.153718
1.076316,4500,130,0.246524,17.560299,0.24197,-0.96711,-1.246049,-0.018954
1.076316,4500,131,4.184638,18.792077,0.193792,-0.979066,-1.33434,0.11786
1.076316,4500,132,18.209091,19.367869,0.198862,-0.979115,-1.307634,0.189485
1.076316,4500,133,11.235814,3.644763,0.267334,-0.961465,-1.236961,0.270607
1.076316,4500,134,4.158186,19.480543,0.215915,-0.974031,-1.268782,0.236426
1.076316,4500,135,8.917774,9.957792,0.265354,-0.961717,-1.369646,0.084323
1.076316,4500,136,11.917419,15.248347,0.241794,-0.968882,-1.232446,0.052515
1.076316,4500,137,11.838243,6.257975,0.251934,-0.966463,-1.259133,0.067865
1.076316,4500,138,16.349807,11.466473,0.216745,-0.973252,-1.431682,-0.152658
1.076316,4500,139,17.91364,14.350585,0.208606,-0.973295,-1.343721,0.274235
1.076316,4500,140,18.356674,0.537303,0.292935,-0.955661,-1.257904,-0.023932
1.076316,4500,141,5.259687,8.009396,0.261285,-0.961277,-1.205924,-0.004093
1.076316,4500,142,12.108081,19.348447,0.204631,-0.977884,-1.387712,0.08927
1.076316,4500,143,11.752679,1.912982,0.215309,-0.975123,-1.412089,0.030116
1.076316,4500,144,13.908104,5.08798,0.186517,-0.975542,-1.211632,0.325575
1.076316,4500,145,12.770102,12.871006,0.297134,-0.950402,-1.102892,0.138099
1.076316,4500,146,12.838844,17.754468,0.18161,-0.978046,-1.528026,0.10906
1.076316,4500,147,3.764803,7.567635,0.298804,-0.952858,-1.252551,-0.048152
1.076316,4500,148,12.285823,3.758261,0.267183,-0.95624,-1.190335,-0.111038
1.076316,4500,149,1.415537,4.542891,0.249725,-0.963425,-1.174772,0.04532
0.973684,4500,0,2.391257,14.717153,-0.951693,-0.293719,-2.87674,0.105983
0.973684,4500,1,2.131031,1.780655,-0.923342,-0.367362,-2.697382,-0.221788
0.973684,4500,2,18.926999,7.349668,-0.946099,-0.321252,-2.797567,0.109426
0.973684,4500,3,11.644682,17.69194,-0.946977,-0.31498,-2.721877,0.035888
0.973684,4500,4,10.007284,11.302435,-0.951109,-0.304804,-2.791804,-0.142969
0.973684,4500,5,3.036598,11.816175,-0.959028,-0.28147,-2.852307,0.065728
0.973684,4500,6,16.67098,15.189204,-0.927217,-0.365846,-2.806005,-0.234919
0.973684,4500,7,8.662708,16.38995,-0.927006,-0.364422,-2.80793,-0.476463
0.973684,4500,8,14.19906,10.172102,-0.935207,-0.352032,-2.813154,-0.187202
0.973684,4500,9,7.428283,3.023118,-0.93911,-0.338291,-2.816867,0.045501
0.973684,4500,10,1.918607,12.941139,-0.925308,-0.37538,-2.768786,-0.015484
0.973684,4500,11,1.734278,8.435347,-0.921483,-0.37411,-2.562466,0.197416
0.973684,4500,12,16.650418,17.644819,-0.945472,-0.312635,-2.712081,-0.037215
0.973684,4500,13,0.230445,18.141684,-0.951673,-0.302669,-2.857061,0.180585
0.973684,4500,14,8.763613,17.937059,-0.958529,-0.277163,-2.908436,-0.054242
0.973684,4500,15,14.994774,3.362857,-0.964837,-0.256262,-2.846476,0.287055
0.973684,4500,16,18.760378,1.433883,-0.90183,-0.411825,-2.74269,-0.527479
0.973684,4500,17,12.319738,18.653048,-0.916143,-0.395458,-2.765488,-0.169185
0.973684,4500,18,6.231312,3.304914,-0.951303,-0.298759,-2.729939,0.278068
0.973684,4500,19,3.80303,8.784189,-0.947807,-0.299277,-2.650662,0.328441
0.973684,4500,20,0.068039,19.935215,-0.9558,-0.28914,-2.754258,0.073987
0.973684,4500,21,10.585456,17.892835,-0.925977,-0.375096,-2.756989,-0.292856
0.973684,4500,22,3.765437,12.035822,-0.947416,-0.305505,-2.992324,-0.233816
0.973684,4500,23,19.649982,17.158431,-0.923504,-0.380541,-2.762353,-0.132649
0.973684,4500,24,11.940445,14.577788,-0.957155,-0.282176,-2.846267,-0.047945
0.973684,4500,25,17.997759,10.273489,-0.958784,-0.280225,-2.914891,-0.07589
0.973684,4500,26,19.993977,14.824414,-0.954243,-0.273713,-2.746321,0.209231
0.973684,4500,27,17.088105,8.657866,-0.934359,-0.354829,-2.813369,-0.142319
0.973684,4500,28,16.248425,13.117248,-0.977469,-0.202834,-2.922181,0.329701
0.973684,4500,29,12.766351,9.734484,-0.957817,-0.283572,-2.850685,0.323897
0.973684,4500,30,14.336251,12.22991,-0.958195,-0.272451,-2.847239,-0.169939
0.973684,4500,31,6.253273,8.772351,-0.947411,-0.312186,-2.752626,-0.027256
0.973684,4500,32,17.036624,14.617425,-0.961307,-0.272491,-2.893272,-0.123155
0.973684,4500,33,6.35614,17.551013,-0.932719,-0.347861,-2.825409,-0.102466
0.973684,4500,34,6.135308,12.423594,-0.954733,-0.295361,-2.827204,-0.040562
0.973684,4500,35,4.823112,11.8923,-0.961485,-0.270931,-2.893184,-0.082178
0.973684,4500,36,16.196556,13.774373,-0.936208,-0.345261,-2.86764,-0.130484
0.973684,4500,37,5.17334,0.888739,-0.952586,-0.297955,-2.816018,0.213545
0.973684,4500,38,16.637212,8.047655,-0.938289,-0.340505,-2.780064,-0.030439
0.973684,4500,39,11.512588,7.252943,-0.941433,-0.330845,-2.857802,0.020157
0.973684,4500,40,15.114826,19.032771,-0.964705,-0.260387,-2.913777,0.037333
0.973684,4500,41,7.87152,3.025729,-0.922141,-0.382452,-2.794062,-0.324914
0.973684,4500,42,1.448857,19.500226,-0.945707,-0.291052,-2.917263,0.283473
0.973684,4500,43,3.127978,17.290057,-0.936616,-0.338913,-2.785411,-0.376324
0.973684,4500,44,3.126175,3.611973,-0.934132,-0.353995,-2.715431,0.138041
0.973684,4500,45,1.580842,1.835727,-0.942317,-0.326774,-2.670043,0.102577
0.973684,4500,46,14.74855,7.240766,-0.942746,-0.330868,-2.824487,-0.136736
0.973684,4500,47,0.002672,0.295003,-0.906077,-0.405249,-2.826896,-0.047323
0.973684,4500,48,13.241469,14.112902,-0.956664,-0.282195,-2.973135,-0.063863
0.973684,4500,49,8.99372,7.773612,-0.954031,-0.28399,-2.916935,0.210105
0.973684,4500,50,17.611671,0.553763,-0.962565,-0.253753,-2.829792,0.256099
0.973684,4500,51,8.456901,14.896101,-0.880251,-0.441255,-2.751142,-0.529863
0.973684,4500,52,17.345706,0.654611,-0.931821,-0.355241,-2.660241,0.101991
0.973684,4500,53,7.52004,0.04308,-0.963647,-0.264752,-2.837899,0.217396
0.973684,4500,54,16.906455,16.451806,-0.934256,-0.352225,-2.752992,0.008242
0.973684,4500,55,15.518891,15.795913,-0.956939,-0.268403,-2.753188,0.280221
0.973684,4500,56,9.200767,4.896876,-0.958806,-0.261775,-2.791364,0.380977
0.973684,4500,57,14.885715,3.817358,-0.95243,-0.295634,-2.924928,0.215893
0.973684,4500,58,19.873963,18.761174,-0.939479,-0.341359,-2.793396,-0.113392
0.973684,4500,59,10.071369,6.025409,-0.973599,-0.195446,-2.88557,0.601779
0.973684,4500,60,4.55409,6.729784,-0.951839,-0.289774,-2.865,0.312056
0.973684,4500,61,10.549758,1.673811,-0.972635,-0.22615,-2.825753,0.239124
0.973684,4500,62,19.655163,15.896203,-0.933031,-0.351267,-2.696079,-0.03064
0.973684,4500,63,0.41123,5.221642,-0.940366,-0.327381,-2.755493,-0.183452
0.973684,4500,64,1.497892,3.43984,-0.935136,-0.349852,-2.835357,-0.054395
0.973684,4500,65,18.247932,7.749803,-0.956464,-0.281863,-2.955745,0.040734
0.973684,4500,66,9.107524,8.302075,-0.921426,-0.382286,-2.669463,-0.045356
0.973684,4500,67,6.761333,4.156994,-0.947721,-0.311323,-2.921564,-0.096164
0.973684,4500,68,9.462327,4.089467,-0.951172,-0.305397,-2.873064,0.049411
0.973684,4500,69,4.175562,6.078815,-0.954843,-0.281759,-2.723666,0.412426
0.973684,4500,70,7.4666,7.902936,-0.952683,-0.292528,-2.935818,0.019252
0.973684,4500,71,15.55215,11.288962,-0.938042,-0.336179,-2.907769,-0.486146
0.973684,4500,72,4.212335,14.787821,-0.947322,-0.314234,-2.880293,0.039749
0.973684,4500,73,5.402323,7.217663,-0.934718,-0.347542,-2.860282,0.058229
0.973684,4500,74,12.794346,13.490224,-0.924695,-0.374953,-2.770717,0.4841
0.973684,4500,75,4.777425,10.169412,-0.954526,-0.296516,-2.818425,0.208461
0.973684,4500,76,14.742517,15.946992,-0.950057,-0.296708,-2.982716,0.058093
0.973684,4500,77,14.549205,18.936807,-0.922102,-0.364045,-2.699076,-0.222424
0.973684,4500,78,16.253611,14.017177,-0.936327,-0.347159,-2.889972,-0.232413
0.973684,4500,79,12.38588,8.706089,-0.956449,-0.289024,-2.800639,0.143713
0.973684,4500,80,10.765733,16.379417,-0.934008,-0.355467,-2.807362,-0.045182
0.973684,4500,81,0.830515,5.547029,-0.955333,-0.291073,-2.871409,-0.049789
0.973684,4500,82,18.881757,6.400483,-0.934092,-0.352948,-2.789973,0.027363
0.973684,4500,83,10.60671,16.695279,-0.952357,-0.299122,-2.746207,0.152239
0.973684,4500,84,3.045644,10.984666,-0.949097,-0.314266,-2.849624,-0.196669
0.973684,4500,85,7.972545,6.524602,-0.945703,-0.321128,-2.841302,0.042536
0.973684,4500,86,13.43688,10.649771,-0.938198,-0.339825,-2.872155,-0.343572
0.973684,4500,87,9.43145,19.366064,-0.932549,-0.35371,-2.747359,-0.093798
0.973684,4500,88,4.644173,18.903118,-0.945892,-0.320007,-2.798112,0.085583
0.973684,4500,89,12.220122,9.843852,-0.966014,-0.256766,-2.87919,0.059283
0.973684,4500,90,18.591068,11.438335,-0.9436,-0.307119,-2.702152,-0.060843
0.973684,4500,91,3.936265,16.910943,-0.940688,-0.333027,-2.866864,-0.073767
0.973684,4500,92,19.940142,13.144948,-0.923691,-0.375006,-2.746553,-0.424365
0.973684,4500,93,5.009988,13.25032,-0.958839,-0.279874,-2.803186,-0.006492
0.973684,4500,94,1.515881,11.886777,-0.949444,-0.311767,-2.851643,0.012889
0.973684,4500,95,13.551751,19.792704,-0.93784,-0.340583,-2.777525,-0.282468
0.973684,4500,96,19.546273,16.348382,-0.929718,-0.354063,-2.608948,0.031043
0.973684,4500,97,14.915336,0.513969,-0.950593,-0.304966,-2.814217,-0.069663
0.973684,4500,98,3.462206,6.396013,-0.949335,-0.308901,-2.794355,-0.014614
0.973684,4500,99,9.901089,10.808315,-0.966759,-0.240091,-2.995184,0.060369
0.973684,4500,100,6.719828,12.900844,-0.929487,-0.360946,-2.654101,0.07715
0.973684,4500,101,0.291858,8.645491,-0.957354,-0.279732,-2.931751,-0.027822
0.973684,4500,102,3.144488,9.556926,-0.948138,-0.308721,-2.922189,0.065014
0.973684,4500,103,5.025901,5.781695,-0.943431,-0.326444,-2.828636,-0.132061
0.973684,4500,104,16.166325,3.220479,-0.959563,-0.27959,-2.817696,0.167643
0.973684,4500,105,0.239069,13.043072,-0.946042,-0.316448,-2.918207,-0.238448
0.973684,4500,106,12.934528,13.608478,-0.953471,-0.285854,-2.784907,-0.15593
0.973684,4500,107,10.495598,10.860866,-0.956618,-0.281182,-2.782831,0.010155
0.973684,4500,108,13.335317,13.388745,-0.946359,-0.316414,-2.930582,-0.0929
0.973684,4500,109,13.041166,14.554359,-0.972556,-0.205754,-2.993421,0.081795
0.973684,4500,110,19.657175,0.955025,-0.941001,-0.324146,-2.740715,-0.091158
0.973684,4500,111,12.863032,9.740311,-0.948099,-0.313895,-2.852083,-0.228463
0.973684,4500,112,13.717948,5.765053,-0.957351,-0.280511,-2.85193,-0.150173
0.973684,4500,113,4.039452,5.702827,-0.950396,-0.309273,-2.857915,-0.088104
0.973684,4500,114,16.53146,19.710906,-0.945929,-0.320985,-2.78822,0.17835
0.973684,4500,115,10.013023,16.418115,-0.921366,-0.371308,-2.954913,-0.353021
0.973684,4500,116,13.382892,10.235588,-0.946217,-0.319583,-2.799933,-0.161899
0.973684,4500,117,13.212299,10.296554,-0.952397,-0.299239,-2.813076,0.073636
0.973684,4500,118,14.940461,16.226423,-0.944256,-0.323465,-2.860488,0.010972
0.973684,4500,119,10.282121,15.263734,-0.944261,-0.311442,-2.765295,-0.162069
0.973684,4500,120,17.99863,8.523014,-0.935733,-0.351774,-2.82244,-0.177412
0.973684,4500,121,6.597442,13.77901,-0.95951,-0.27022,-2.777151,0.327876
0.973684,4500,122,6.136558,14.970646,-0.942859,-0.328912,-2.827695,0.22981
0.973684,4500,123,4.888593,3.416765,-0.949686,-0.301805,-2.771264,-0.014366
0.973684,4500,124,16.953579,1.41124,-0.969272,-0.214771,-2.86189,0.336994
0.973684,4500,125,18.594266,6.301681,-0.940959,-0.332534,-2.826824,-0.098452
0.973684,4500,126,15.793161,12.759457,-0.952394,-0.301265,-2.835814,0.140921
0.973684,4500,127,13.212911,14.57646,-0.933495,-0.347126,-2.874804,0.172207
0.973684,4500,128,16.376571,15.594358,-0.942285,-0.311164,-2.665089,-0.073713
0.973684,4500,129,17.426338,6.887558,-0.961695,-0.265156,-2.87518,0.281578
0.973684,4500,130,6.099875,0.806474,-0.964775,-0.260786,-2.898226,-0.035156
0.973684,4500,131,1.580404,2.573278,-0.937793,-0.341008,-2.905681,-0.126366
0.973684,4500,132,5.852897,0.261612,-0.942922,-0.330971,-2.792291,0.180001
0.973684,4500,133,4.646739,18.092076,-0.96343,-0.255506,-2.924379,-0.068633
0.973684,4500,134,16.850494,19.540862,-0.938763,-0.340067,-2.739852,-0.047707
0.973684,4500,135,2.076387,11.512835,-0.958281,-0.282492,-2.903966,-0.04836
0.973684,4500,136,9.415391,1.632254,-0.944791,-0.3183,-2.860886,-0.045509
0.973684,4500,137,5.933089,3.835424,-0.954729,-0.293201,-2.848542,-0.026914
0.973684,4500,138,0.44486,4.040498,-0.936753,-0.348568,-2.758236,-0.082459
0.973684,4500,139,10.612654,18.772543,-0.957985,-0.26706,-2.780051,0.054613
0.973684,4500,140,14.005872,18.654471,-0.959273,-0.265312,-2.837498,-0.088025
0.973684,4500,141,0.925732,6.594637,-0.954853,-0.283121,-2.676946,0.120797
0.973684,4500,142,15.203855,10.013413,-0.954564,-0.296475,-2.890775,-0.184868
0.973684,4500,143,18.164378,11.019201,-0.948583,-0.304641,-2.936243,0.046817
0.973684,4500,144,11.357794,10.931835,-0.940327,-0.33105,-2.800461,-0.132938
0.973684,4500,145,3.17207,13.580923,-0.933684,-0.347453,-2.691256,-0.116679
0.973684,4500,146,6.918597,6.261674,-0.94931,-0.284662,-2.984222,0.180391
0.973684,4500,147,12.592884,10.385872,-0.963029,-0.264149,-2.819518,0.345896
0.973684,4500,148,13.3667,9.432657,-0.948344,-0.313372,-2.737316,0.331615
0.973684,4500,149,8.351404,10.970116,-0.95829,-0.264625,-2.799074,-0.099828
0.871053,4500,0,0.93601,6.393086,-0.951437,-0.303928,-2.848076,0.008884
0.871053,4500,1,19.936279,11.621158,-0.96516,-0.2558,-2.902519,0.068761
0.871053,4500,2,14.869322,17.680034,-0.942386,-0.315972,-2.784648,-0.199611
0.871053,4500,3,19.825562,2.564779,-0.951103,-0.297635,-2.942046,-0.111519
0.871053,4500,4,8.973014,15.346394,-0.950431,-0.309303,-2.838097,-0.203923
0.871053,4500,5,6.855553,2.770365,-0.93692,-0.345701,-2.708444,0.176127
0.871053,4500,6,12.775089,17.911122,-0.92135,-0.373892,-2.853632,-0.540412
0.871053,4500,7,9.222351,9.690686,-0.944036,-0.32557,-2.772167,-0.243117
0.871053,4500,8,18.356943,13.096897,-0.952613,-0.302994,-2.837563,-0.019496
0.871053,4500,9,9.6294,10.194235,-0.941832,-0.326809,-2.83225,-0.08055
0.871053,4500,10,9.973612,11.231784,-0.927238,-0.362363,-2.721171,-0.144263
0.871053,4500,11,13.944952,0.477302,-0.917154,-0.379587,-2.723818,-0.372658
0.871053,4500,12,5.04468,11.59276,-0.949765,-0.311338,-2.802892,0.006776
0.871053,4500,13,10.292337,5.789316,-0.967016,-0.24885,-2.889236,0.168467
0.871053,4500,14,8.033229,10.541456,-0.964606,-0.261442,-2.810217,0.240001
0.871053,4500,15,7.592137,5.794202,-0.937944,-0.321449,-2.658757,0.025958
0.871053,4500,16,3.386447,19.575449,-0.967941,-0.249996,-2.842321,0.278789
0.871053,4500,17,2.469478,15.064489,-0.965592,-0.251852,-2.948042,0.110089
0.871053,4500,18,12.727919,10.942811,-0.963592,-0.265115,-2.905765,0.070645
0.871053,4500,19,19.288741,4.054111,-0.9684,-0.248343,-2.885381,0.22497
0.871053,4500,20,14.442294,17.144411,-0.932198,-0.348145,-2.802615,-0.223238
0.871053,4500,21,3.098459,2.639831,-0.967547,-0.246416,-2.787818,0.298322
0.871053,4500,22,19.6914,16.919819,-0.942858,-0.328647,-2.719436,-0.031395
0.871053,4500,23,1.191471,17.340715,-0.941651,-0.331763,-2.874442,0.101908
0.871053,4500,24,18.379095,16.486708,-0.938983,-0.332931,-2.852706,-0.211848
0.871053,4500,25,10.121977,1.960815,-0.953821,-0.297086,-2.853668,0.102569
0.871053,4500,26,4.605416,6.966488,-0.9706,-0.221407,-3.0108,0.087633
0.871053,4500,27,0.825162,9.26098,-0.95723,-0.281771,-2.846149,-0.317711
0.871053,4500,28,8.392746,12.31751,-0.967605,-0.248324,-2.85432,0.126902
0.871053,4500,29,8.209302,0.085869,-0.956897,-0.288012,-2.901722,-0.030152
0.871053,4500,30,11.985312,5.668507,-0.956569,-0.28836,-2.81958,0.079319
0.871053,4500,31,13.799008,9.669138,-0.97012,-0.238046,-2.874057,0.423281
0.871053,4500,32,9.157401,4.393347,-0.954632,-0.291648,-2.767569,0.08651
0.871053,4500,33,11.490614,8.588681,-0.972575,-0.198915,-3.003348,0.146626
0.871053,4500,34,14.908465,0.474308,-0.940345,-0.330439,-2.865883,-0.229003
0.871053,4500,35,5.584676,1.522675,-0.970227,-0.240845,-2.83612,0.268322
0.871053,4500,36,11.916435,8.800828,-0.964628,-0.262286,-2.837059,0.047581
0.871053,4500,37,4.844996,2.632943,-0.935695,-0.349157,-2.844628,-0.348386
0.871053,4500,38,16.690418,9.690003,-0.958905,-0.274828,-2.992086,-0.140974
0.871053,4500,39,16.828708,15.745215,-0.974433,-0.201338,-2.964659,0.246792
0.871053,4500,40,4.525616,12.781609,-0.935877,-0.33993,-2.747205,-0.134031
0.871053,4500,41,13.297647,15.730185,-0.969212,-0.233094,-2.938423,0.153385
0.871053,4500,42,16.863017,10.708558,-0.96598,-0.248916,-2.852188,0.194204
0.871053,4500,43,16.907521,5.841068,-0.974442,-0.219702,-2.900406,0.201955
0.871053,4500,44,18.384669,15.11379,-0.954099,-0.294654,-2.765072,0.032886
0.871053,4500,45,6.741541,1.607985,-0.951053,-0.302489,-2.838112,0.062439
0.871053,4500,46,9.257754,0.885998,-0.94049,-0.33471,-2.790538,-0.251562
0.871053,4500,47,12.872524,16.402114,-0.955674,-0.289571,-2.919337,-0.160409
0.871053,4500,48,19.481395,2.406926,-0.955306,-0.290276,-2.972324,-0.227827
0.871053,4500,49,2.700386,13.390123,-0.945031,-0.313209,-2.654934,0.279463
0.871053,4500,50,3.62966,3.413186,-0.932375,-0.345823,-2.677601,-0.277027
0.871053,4500,51,2.547927,7.862339,-0.954615,-0.294827,-2.885672,0.0358
0.871053,4500,52,8.367603,12.80821,-0.968876,-0.219129,-2.769249,0.276219
0.871053,4500,53,6.991659,8.444181,-0.953,-0.293548,-2.709306,0.220282
0.871053,4500,54,12.021918,18.619149,-0.963423,-0.243365,-2.752119,0.193332
0.871053,4500,55,7.671005,0.361161,-0.934728,-0.346842,-2.762954,-0.259831
0.871053,4500,56,0.457739,6.029343,-0.934576,-0.348362,-2.83853,-0.076919
0.871053,4500,57,5.195756,10.321852,-0.940537,-0.330489,-2.721322,-0.084979
0.871053,4500,58,5.594316,10.348576,-0.94991,-0.306093,-2.843078,-0.123705
0.871053,4500,59,18.217234,8.441139,-0.941112,-0.330709,-2.759967,-0.039838
0.871053,4500,60,6.882014,6.69686,-0.964923,-0.251841,-2.894763,0.309985
0.871053,4500,61,19.342354,7.61755,-0.962788,-0.264185,-2.811238,-0.084288
0.871053,4500,62,19.234599,19.959118,-0.919561,-0.385409,-2.651091,-0.084046
0.871053,4500,63,12.070534,1.556238,-0.94786,-0.315392,-2.843228,0.095938
0.871053,4500,64,4.205082,10.806886,-0.950589,-0.308,-2.80483,0.136645
0.871053,4500,65,3.325792,11.981959,-0.951123,-0.304189,-2.783326,0.12987
0.871053,4500,66,3.348879,14.826952,-0.947482,-0.31748,-2.852763,-0.145955
0.871053,4500,67,7.352305,2.88782,-0.957963,-0.282758,-2.908311,-0.137468
0.871053,4500,68,2.189765,7.376081,-0.952969,-0.30164,-2.818336,0.035337
0.871053,4500,69,5.05363,17.985785,-0.950826,-0.297763,-2.82455,0.074943
0.871053,4500,70,19.935659,7.453225,-0.951038,-0.305042,-2.870823,-0.107857
0.871053,4500,71,1.709611,19.696274,-0.941739,-0.330408,-2.806007,-0.288287
0.871053,4500,72,1.982712,0.751049,-0.940993,-0.334941,-2.777315,-0.064546
0.871053,4500,73,4.436189,2.251128,-0.968705,-0.233915,-2.925157,0.302554
0.871053,4500,74,3.53527,4.83756,-0.966105,-0.251386,-2.946672,0.259566
0.871053,4500,75,9.023135,0.81621,-0.950384,-0.305953,-2.896178,-0.289132
0.871053,4500,76,1.145132,17.260405,-0.957565,-0.286629,-2.859413,-0.218662
0.871053,4500,77,14.55881,10.462902,-0.952184,-0.29905,-2.776722,0.02405
0.871053,4500,78,0.969796,18.172082,-0.964031,-0.25077,-2.755436,0.589421
0.871053,4500,79,6.269157,5.362235,-0.93753,-0.338835,-2.829457,-0.038077
0.871053,4500,80,1.351913,6.574234,-0.940907,-0.332451,-2.788754,-0.289621
0.871053,4500,81,11.850344,19.375237,-0.97564,-0.201868,-2.796219,0.388621
0.871053,4500,82,16.223636,10.310593,-0.943886,-0.326997,-2.817227,0.151462
0.871053,4500,83,9.873947,4.060831,-0.93758,-0.331693,-2.697827,-0.1167
0.871053,4500,84,13.602156,16.355153,-0.943452,-0.300817,-2.649476,0.160417
0.871053,4500,85,7.519189,11.636428,-0.934116,-0.350316,-2.888258,-0.232304
0.871053,4500,86,4.771547,1.736303,-0.972576,-0.229783,-2.85274,0.234
0.871053,4500,87,18.771047,15.599417,-0.958965,-0.268972,-3.010183,-0.137848
0.871053,4500,88,8.77439,7.413389,-0.952217,-0.298127,-2.85658,0.108824
0.871053,4500,89,9.407338,12.036864,-0.962787,-0.258828,-2.908308,0.308588
0.871053,4500,90,5.433667,16.004691,-0.961391,-0.260231,-2.789463,0.240653
0.871053,4500,91,1.672602,5.42687,-0.958706,-0.268418,-2.972306,-0.00659
0.871053,4500,92,1.169626,15.847437,-0.950723,-0.295829,-2.748565,0.050416
0.871053,4500,93,13.200671,2.18755,-0.949851,-0.309117,-2.800494,0.022428
0.871053,4500,94,18.080373,0.935046,-0.927541,-0.354246,-2.696971,-0.202583
0.871053,4500,95,8.691665,4.400976,-0.929292,-0.361203,-2.845216,-0.196777
0.871053,4500,96,3.348728,4.090253,-0.96492,-0.244555,-2.896719,0.438972
0.871053,4500,97,9.273289,1.641238,-0.965065,-0.252889,-2.769846,0.374091
0.871053,4500,98,14.625335,12.729441,-0.972594,-0.217088,-2.913388,0.224007
0.871053,4500,99,10.036388,11.430728,-0.956633,-0.285591,-2.791665,-0.053764
0.871053,4500,100,16.690063,19.756547,-0.967302,-0.239922,-2.900129,-0.06854
0.871053,4500,101,3.473154,6.661312,-0.944906,-0.315228,-2.925451,-0.181376
0.871053,4500,102,5.755083,19.056631,-0.920245,-0.38251,-2.749238,-0.321297
0.871053,4500,103,3.813501,9.005754,-0.939758,-0.32719,-2.703923,-0.038705
0.871053,4500,104,13.195921,1.014801,-0.949338,-0.3105,-2.752881,0.132821
0.871053,4500,105,2.1991,5.608541,-0.966347,-0.252904,-2.931317,-0.038185
0.871053,4500,106,4.753043,19.424974,-0.93717,-0.339156,-2.817727,-0.224133
0.871053,4500,107,9.997163,3.541577,-0.943894,-0.323109,-2.892656,-0.225428
0.871053,4500,108,16.624898,12.898014,-0.942253,-0.323425,-2.927612,-0.339497
0.871053,4500,109,9.564263,12.142918,-0.934732,-0.353491,-2.764601,-0.052196
0.871053,4500,110,16.678866,19.29639,-0.964076,-0.258272,-2.84127,-0.08648
0.871053,4500,111,5.514271,8.344952,-0.977062,-0.156657,-3.097576,0.185315
0.871053,4500,112,15.670313,11.220081,-0.944973,-0.302591,-2.646999,0.161269
0.871053,4500,113,14.325783,3.522627,-0.929823,-0.360377,-2.755879,-0.227647
0.871053,4500,114,10.411078,6.957312,-0.957869,-0.284843,-2.865715,-0.111924
0.871053,4500,115,18.750606,4.081459,-0.964179,-0.259272,-2.828428,0.177863
0.871053,4500,116,2.067785,17.951496,-0.965739,-0.239351,-2.930802,0.270115
0.871053,4500,117,3.206254,12.686858,-0.921321,-0.380953,-2.85912,-0.320631
0.871053,4500,118,7.794853,17.247852,-0.948285,-0.307508,-2.911223,-0.084842
0.871053,4500,119,7.248443,0.15516,-0.957031,-0.284632,-2.929338,-0.101287
0.871053,4500,120,10.425322,17.257553,-0.942345,-0.332133,-2.811191,-0.16804
0.871053,4500,121,6.29179,13.227584,-0.946091,-0.319436,-2.892051,-0.108374
0.871053,4500,122,13.339326,2.78134,-0.966126,-0.252729,-2.896143,-0.044699
0.871053,4500,123,5.500873,8.732223,-0.941497,-0.332218,-2.886986,-0.112454
0.871053,4500,124,6.068718,15.825479,-0.940652,-0.328583,-2.843352,-0.244826
0.871053,4500,125,15.705767,13.56236,-0.947719,-0.31341,-2.777278,-0.092744
0.871053,4500,126,8.583559,10.854035,-0.946976,-0.317318,-2.742912,0.109907
0.871053,4500,127,19.61316,4.632532,-0.957775,-0.274608,-2.973113,-0.056644
0.871053,4500,128,8.026318,15.146782,-0.951955,-0.300306,-2.788356,0.108969
0.871053,4500,129,18.891396,18.411097,-0.923925,-0.380397,-2.719762,-0.019203
0.871053,4500,130,13.308423,17.707632,-0.951243,-0.301966,-2.774808,-0.038792
0.871053,4500,131,19.479262,19.075016,-0.948386,-0.312658,-2.759,0.182678
0.871053,4500,132,16.244602,14.043825,-0.948968,-0.310626,-2.826748,0.204341
0.871053,4500,133,0.327272,4.087631,-0.968176,-0.246344,-2.889572,0.093743
0.871053,4500,134,11.608756,6.568122,-0.938755,-0.330621,-2.804207,0.00569
0.871053,4500,135,5.47528,17.770779,-0.930927,-0.358206,-2.753248,-0.152271
0.871053,4500,136,9.602091,8.915036,-0.945898,-0.317245,-2.917535,-0.059423
0.871053,4500,137,17.298203,15.167634,-0.928018,-0.361321,-2.894487,-0.249325
0.871053,4500,138,19.000683,0.292488,-0.962317,-0.267867,-2.916313,-0.094132
0.871053,4500,139,19.718259,2.552522,-0.929878,-0.357261,-2.877321,-0.377022
0.871053,4500,140,6.51616,18.302362,-0.951888,-0.299724,-2.725812,0.167542
0.871053,4500,141,15.053982,6.11046,-0.943764,-0.3296,-2.815926,-0.19699
0.871053,4500,142,17.999946,12.761918,-0.961846,-0.266203,-2.963921,0.116999
0.871053,4500,143,17.48322,8.428414,-0.958911,-0.27607,-2.951449,-0.080816
0.871053,4500,144,4.368653,8.843205,-0.94859,-0.312311,-2.756912,0.05905
0.871053,4500,145,10.151831,2.88567,-0.939208,-0.336758,-2.811976,-0.232087
0.871053,4500,146,13.004941,2.970666,-0.947661,-0.309439,-2.76818,-0.063662
0.871053,4500,147,15.810017,12.364813,-0.950723,-0.30845,-2.871772,0.119691
