eta,paso,particula_id,x,y,theta
1.281579,800,98,3.570078,3.082868,-2.253682
1.281579,800,99,3.573317,4.268475,-1.47022
1.281579,800,100,17.961377,8.010466,-1.698075
1.281579,800,101,16.267658,11.702373,-1.770928
1.281579,800,102,4.294971,10.385131,-1.392801
1.281579,800,103,6.192259,14.401184,-1.797082
1.281579,800,104,18.873923,7.644303,-2.537525
1.281579,800,105,17.312866,17.253613,-1.614467
1.281579,800,106,4.93452,16.811344,-1.926101
1.281579,800,107,3.854698,12.492081,-1.714077
1.281579,800,108,7.090075,14.180095,-1.909055
1.281579,800,109,16.443912,17.730983,-1.639024
1.281579,800,110,2.500238,17.747423,-2.066517
1.281579,800,111,8.480024,5.059094,-2.621989
1.281579,800,112,1.240611,3.767521,-2.416031
1.281579,800,113,4.27801,11.631042,-2.234566
1.281579,800,114,14.064561,16.321496,-1.527899
1.281579,800,115,1.951851,16.811362,-2.051442
1.281579,800,116,0.593219,13.197743,-2.322308
1.281579,800,117,4.862108,5.432802,-1.605171
1.281579,800,118,5.801244,2.78413,-1.728094
1.281579,800,119,13.112831,4.748975,-1.401196
1.281579,800,120,12.044183,7.135078,-1.462692
1.281579,800,121,5.000438,17.366282,-2.14295
1.281579,800,122,1.023564,2.971134,-1.990983
1.281579,800,123,15.15731,3.808751,-1.758345
1.281579,800,124,13.809395,16.458927,-2.5735
1.281579,800,125,7.637927,13.352401,-2.035336
1.281579,800,126,13.80283,2.234371,-2.629727
1.281579,800,127,10.006066,9.737249,-1.826219
1.281579,800,128,4.846718,1.299446,-1.453382
1.281579,800,129,12.975612,3.188177,-1.832564
1.281579,800,130,3.480595,4.122394,-2.409886
1.281579,800,131,0.615508,1.906983,-1.956449
1.281579,800,132,5.267056,4.797112,-2.030848
1.281579,800,133,19.298554,17.256888,-2.324355
1.281579,800,134,4.912567,2.440072,-2.248968
1.281579,800,135,10.882167,14.509882,-2.511257
1.281579,800,136,18.433776,8.947472,-2.245203
1.281579,800,137,19.356558,8.294287,-1.54989
1.281579,800,138,12.517289,1.514974,-1.846536
1.281579,800,139,11.17887,6.981527,-1.77463
1.281579,800,140,4.323687,1.675591,-2.557775
1.281579,800,141,2.281098,14.031877,-2.133606
1.281579,800,142,5.661507,12.367823,-1.959679
1.281579,800,143,16.454586,0.337038,-2.62511
1.281579,800,144,17.728581,7.994204,-2.456969
1.281579,800,145,16.288826,13.14613,-1.638149
1.281579,800,146,7.764943,9.088655,-2.279125
1.281579,800,147,3.407891,16.446698,-1.41525
1.281579,800,148,16.60188,7.634856,-1.715902
1.281579,800,149,8.91397,13.570025,-2.319815
1.178947,800,0,12.524276,11.109664,2.749962
1.178947,800,1,12.038088,11.679766,1.868639
1.178947,800,2,5.456725,2.153878,2.538169
1.178947,800,3,5.162738,2.446772,2.565789
1.178947,800,4,2.007922,10.107461,1.748206
1.178947,800,5,13.299825,4.254826,2.449027
1.178947,800,6,6.529955,5.874395,2.750547
1.178947,800,7,3.851034,5.548886,2.664512
1.178947,800,8,8.195087,9.525186,2.198192
1.178947,800,9,9.503134,9.463388,2.344908
1.178947,800,10,12.147126,14.581129,2.681312
1.178947,800,11,15.562381,5.595976,2.029674
1.178947,800,12,14.632399,13.694072,2.779151
1.178947,800,13,19.36909,0.735579,2.767463
1.178947,800,14,10.104679,4.19555,2.213719
1.178947,800,15,3.48608,17.677461,2.116088
1.178947,800,16,11.474006,1.526591,2.11089
1.178947,800,17,16.41662,3.962677,2.67516
1.178947,800,18,6.773662,14.790613,2.030358
1.178947,800,19,9.113367,5.394373,2.863392
1.178947,800,20,13.78458,13.102727,2.131291
1.178947,800,21,3.017865,6.892739,2.55986
1.178947,800,22,2.623156,6.747535,1.842632
1.178947,800,23,14.61527,6.721807,2.731865
1.178947,800,24,1.412253,0.243615,2.53031
1.178947,800,25,7.084368,16.4186,2.074774
1.178947,800,26,9.603924,13.787029,2.873356
1.178947,800,27,0.073268,3.807087,2.627401
1.178947,800,28,9.195468,4.704276,2.08462
1.178947,800,29,2.947782,4.421643,2.544788
1.178947,800,30,2.571767,9.790348,2.167915
1.178947,800,31,7.925464,3.068772,2.337138
1.178947,800,32,12.335764,17.341241,1.793954
1.178947,800,33,9.945141,14.674662,1.927469
1.178947,800,34,2.069086,1.477142,2.068333
1.178947,800,35,1.010655,9.413991,2.264387
1.178947,800,36,10.218556,6.235856,2.709652
1.178947,800,37,0.225215,11.462863,2.640223
1.178947,800,38,3.90783,18.858251,2.805457
1.178947,800,39,4.319601,3.066886,2.304673
1.178947,800,40,16.172522,15.254275,2.455591
1.178947,800,41,14.974496,7.743763,2.78739
1.178947,800,42,2.005895,6.252238,2.677724
1.178947,800,43,18.344998,16.454932,2.192559
1.178947,800,44,14.099554,4.008689,1.834681
1.178947,800,45,14.70994,6.965785,2.780603
1.178947,800,46,10.029751,16.44931,2.200584
1.178947,800,47,8.135491,14.899306,2.676317
1.178947,800,48,5.213622,6.441983,1.886611
1.178947,800,49,12.028047,10.766988,1.93629
1.178947,800,50,3.291164,1.023666,2.076736
1.178947,800,51,5.330633,14.376343,2.386954
1.178947,800,52,13.465892,17.922686,2.086334
1.178947,800,53,17.87061,4.138087,1.93231
1.178947,800,54,9.775366,19.237008,2.835844
1.178947,800,55,17.846302,17.351589,2.327993
1.178947,800,56,9.041012,7.286439,1.900765
1.178947,800,57,13.555912,14.995517,2.537199
1.178947,800,58,4.921013,12.114911,2.735333
1.178947,800,59,0.962893,15.609329,2.74601
1.178947,800,60,3.334862,16.56566,2.120477
1.178947,800,61,8.892805,3.192241,2.515044
1.178947,800,62,7.900718,0.968421,2.328274
1.178947,800,63,7.906056,2.284953,2.855916
1.178947,800,64,1.143779,3.538799,2.241972
1.178947,800,65,16.604774,9.025799,2.491422
1.178947,800,66,19.40448,19.995461,2.011166
1.178947,800,67,7.959055,3.580903,2.170075
1.178947,800,68,4.865792,15.989024,2.428121
1.178947,800,69,13.848972,3.639096,1.806173
1.178947,800,70,10.3622,0.007581,2.474418
1.178947,800,71,2.358316,15.913127,2.58887
1.178947,800,72,10.123607,4.255489,2.785875
1.178947,800,73,12.40333,2.726823,2.317684
1.178947,800,74,10.239481,1.472483,1.877883
1.178947,800,75,4.659408,0.337842,1.880299
1.178947,800,76,15.642272,16.516916,2.391571
1.178947,800,77,15.649966,8.462923,2.431065
1.178947,800,78,11.559814,18.655803,1.971755
1.178947,800,79,17.379645,8.793839,2.105582
1.178947,800,80,12.682593,13.132577,2.865733
1.178947,800,81,2.089628,17.954289,2.756176
1.178947,800,82,11.257332,9.202759,2.576781
1.178947,800,83,5.61957,5.521285,2.787964
1.178947,800,84,1.48681,18.080164,2.451927
1.178947,800,85,17.007756,8.835713,2.621681
1.178947,800,86,18.388168,8.819208,2.883626
1.178947,800,87,9.711172,13.103398,1.920488
1.178947,800,88,4.725021,1.651139,2.144373
1.178947,800,89,13.474199,4.854769,2.045425
1.178947,800,90,9.310114,7.704401,1.821296
1.178947,800,91,1.197758,6.508356,2.52706
1.178947,800,92,11.959497,19.932582,1.936678
1.178947,800,93,0.11382,12.638532,2.746457
1.178947,800,94,6.054518,2.700972,2.794668
1.178947,800,95,0.192924,5.338336,1.739317
1.178947,800,96,0.080181,13.547534,1.739018
1.178947,800,97,17.929518,12.395365,2.200212
1.178947,800,98,19.220159,19.354798,2.65442
1.178947,800,99,13.783078,0.673717,2.181381
1.178947,800,100,2.272561,11.102635,2.72398
1.178947,800,101,12.020535,0.743221,2.229075
1.178947,800,102,16.372151,2.526393,2.368133
1.178947,800,103,18.598724,11.156508,2.70456
1.178947,800,104,12.134515,1.309359,2.829926
1.178947,800,105,14.733151,1.167084,2.622341
1.178947,800,106,15.328998,8.858617,2.447983
1.178947,800,107,5.97103,17.124993,2.170241
1.178947,800,108,17.890869,3.101456,1.98981
1.178947,800,109,13.524063,14.333643,2.640636
1.178947,800,110,2.621943,3.475664,2.345374
1.178947,800,111,15.608594,8.757396,2.527167
1.178947,800,112,0.655402,2.758937,1.811469
1.178947,800,113,14.854337,14.037153,2.86539
1.178947,800,114,12.265733,4.82206,2.668261
1.178947,800,115,15.024454,14.950999,2.547672
1.178947,800,116,7.550117,0.482661,2.874491
1.178947,800,117,18.564497,14.873687,1.796664
1.178947,800,118,14.708864,19.900823,1.839689
1.178947,800,119,14.863668,10.098024,2.612672
1.178947,800,120,5.887279,3.187499,2.220405
1.178947,800,121,14.007296,13.797651,2.209557
1.178947,800,122,2.513397,4.703653,2.546953
1.178947,800,123,17.855623,8.991578,1.767508
1.178947,800,124,10.487127,6.916338,2.115564
1.178947,800,125,9.540344,1.298808,2.029339
1.178947,800,126,8.776667,7.791952,2.3561
1.178947,800,127,17.91254,17.161597,2.604522
1.178947,800,128,4.472339,8.319153,2.300892
1.178947,800,129,17.29372,3.009132,2.75305
1.178947,800,130,16.317461,9.77416,2.740524
1.178947,800,131,6.193823,6.737767,2.125346
1.178947,800,132,9.050835,12.484127,2.364108
1.178947,800,133,18.6572,19.359302,2.553082
1.178947,800,134,19.313786,19.514366,1.766832
1.178947,800,135,12.246541,11.203487,2.302574
1.178947,800,136,11.533268,8.049606,2.656277
1.178947,800,137,12.342946,9.946466,2.656606
1.178947,800,138,12.855666,11.273639,2.843087
1.178947,800,139,11.810808,9.864114,2.278744
1.178947,800,140,13.075008,11.494169,2.851326
1.178947,800,141,17.28374,8.094851,2.888213
1.178947,800,142,1.86475,4.110109,1.794421
1.178947,800,143,17.24271,7.140927,1.99244
1.178947,800,144,19.345136,4.384594,2.507212
1.178947,800,145,5.91846,12.90784,2.072313
1.178947,800,146,2.818502,17.332925,2.301365
1.178947,800,147,0.57175,12.817358,2.687899
1.178947,800,148,2.020727,2.988908,2.246873
1.178947,800,149,18.815699,10.492037,1.895396
1.076316,800,0,8.143189,18.440373,-1.584941
1.076316,800,1,6.342922,0.488721,-1.873813
1.076316,800,2,0.223788,3.053874,-1.343633
1.076316,800,3,7.518989,10.232522,-1.747557
1.076316,800,4,2.901747,1.89567,-1.463259
1.076316,800,5,2.179473,2.815655,-2.017454
1.076316,800,6,13.640494,19.471682,-2.010388
1.076316,800,7,0.041039,13.367933,-1.236193
1.076316,800,8,0.697406,2.198885,-2.234599
1.076316,800,9,18.365524,10.584325,-2.138064
1.076316,800,10,7.89293,12.817973,-1.306469
1.076316,800,11,14.617659,11.876718,-2.005742
1.076316,800,12,1.343335,13.20215,-2.157166
1.076316,800,13,1.252266,19.554931,-1.960928
1.076316,800,14,9.726731,11.332003,-1.787202
1.076316,800,15,18.794585,10.517177,-2.243322
1.076316,800,16,11.639741,7.471073,-1.805159
1.076316,800,17,13.241324,18.050258,-2.004201
1.076316,800,18,2.474979,18.084907,-1.503963
1.076316,800,19,13.879306,18.936078,-2.187438
1.076316,800,20,14.324176,3.313811,-1.668084
1.076316,800,21,5.03977,7.555496,-1.382601
1.076316,800,22,5.226022,7.20307,-1.692075
1.076316,800,23,0.288268,6.012023,-1.863247
1.076316,800,24,17.145679,1.426811,-1.833055
1.076316,800,25,16.519859,9.102248,-1.822374
1.076316,800,26,13.422457,1.456842,-1.356381
1.076316,800,27,7.968868,18.553536,-1.812654
1.076316,800,28,15.80549,3.445666,-2.111075
1.076316,800,29,4.233122,11.100849,-1.402468
1.076316,800,30,9.885756,17.820619,-2.198173
1.076316,800,31,6.856483,18.322618,-1.498478
1.076316,800,32,6.424396,5.640258,-1.99136
1.076316,800,33,4.747353,12.071726,-2.048367
1.076316,800,34,11.826858,0.218399,-1.30092
1.076316,800,35,4.690581,5.896567,-1.45236
1.076316,800,36,16.019081,18.578208,-2.066672
1.076316,800,37,3.984677,19.005837,-1.608474
1.076316,800,38,14.141047,12.951145,-2.198519
1.076316,800,39,6.419604,6.68627,-2.006196
1.076316,800,40,19.180866,2.220586,-1.791871
1.076316,800,41,4.67055,13.376827,-1.194318
1.076316,800,42,18.159559,6.031518,-1.958248
1.076316,800,43,15.907316,0.365808,-1.456821
1.076316,800,44,9.012329,17.196357,-1.740749
1.076316,800,45,9.921233,8.905657,-2.13923
1.076316,800,46,6.09514,1.073278,-1.453235
1.076316,800,47,1.750054,1.28407,-1.813869
1.076316,800,48,15.389747,12.604707,-2.028682
1.076316,800,49,10.708027,6.697446,-1.753115
1.076316,800,50,19.953941,14.888985,-1.611464
1.076316,800,51,10.922066,1.499388,-1.612879
1.076316,800,52,9.849645,11.39101,-2.239664
1.076316,800,53,3.769119,1.097192,-1.309558
1.076316,800,54,4.439152,5.980445,-1.924989
1.076316,800,55,9.780405,18.24018,-1.97651
1.076316,800,56,5.725023,14.884255,-1.581108
1.076316,800,57,3.427514,9.432415,-1.572404
1.076316,800,58,5.960863,0.091876,-1.525332
1.076316,800,59,19.499665,12.231951,-1.732495
1.076316,800,60,12.134213,1.069294,-2.016516
1.076316,800,61,15.129015,18.112408,-2.236489
1.076316,800,62,18.812322,18.88421,-1.81366
1.076316,800,63,0.210985,15.455549,-1.389169
1.076316,800,64,14.404133,6.572806,-1.39967
1.076316,800,65,17.171134,9.745807,-1.546458
1.076316,800,66,4.289636,6.961712,-1.445762
1.076316,800,67,6.265929,0.397484,-1.177737
1.076316,800,68,9.045264,3.696716,-1.278753
1.076316,800,69,13.487708,9.148059,-1.542493
1.076316,800,70,9.354493,0.313413,-1.725925
1.076316,800,71,0.061096,5.715501,-1.184064
1.076316,800,72,6.38058,9.647503,-1.197201
1.076316,800,73,4.305681,7.301727,-1.384262
1.076316,800,74,6.555946,12.870405,-2.07819
1.076316,800,75,14.385088,1.388824,-2.066724
1.076316,800,76,15.852727,9.147176,-1.923487
1.076316,800,77,11.801825,16.921895,-2.029997
1.076316,800,78,2.378834,4.594031,-2.073858
1.076316,800,79,10.29406,8.678208,-1.976356
1.076316,800,80,10.059049,0.911939,-1.80302
1.076316,800,81,11.090973,0.127308,-1.711723
1.076316,800,82,7.863167,12.786787,-1.366338
1.076316,800,83,7.349499,16.828531,-1.749397
1.076316,800,84,12.660713,16.243185,-2.043169
1.076316,800,85,8.073468,18.446784,-1.598876
1.076316,800,86,11.159104,8.153933,-2.20124
1.076316,800,87,18.547322,10.091281,-2.161752
1.076316,800,88,1.376315,15.304997,-1.916841
1.076316,800,89,13.972582,14.618625,-1.597932
1.076316,800,90,12.021395,17.937639,-2.011125
1.076316,800,91,18.180106,0.18463,-1.364188
1.076316,800,92,4.992091,11.255113,-2.133236
1.076316,800,93,7.563493,6.661097,-1.346271
1.076316,800,94,1.045901,14.220045,-1.893034
1.076316,800,95,7.0701,7.719323,-1.303733
1.076316,800,96,12.682811,13.131998,-1.651774
1.076316,800,97,14.879436,10.531225,-1.473787
1.076316,800,98,9.283809,12.237901,-2.123614
1.076316,800,99,12.807402,4.536681,-1.751407
1.076316,800,100,10.530714,18.683172,-1.8886
1.076316,800,101,2.852159,15.434299,-1.616312
1.076316,800,102,8.070375,10.941272,-1.66907
1.076316,800,103,16.8997,13.448653,-1.454584
1.076316,800,104,15.573042,1.008379,-1.581808
1.076316,800,105,18.505311,13.640142,-1.745271
1.076316,800,106,8.61332,3.895389,-1.801144
1.076316,800,107,11.540839,19.623497,-1.806724
1.076316,800,108,19.186543,10.155981,-1.725514
1.076316,800,109,3.891535,1.130287,-1.266521
1.076316,800,110,0.892144,18.424778,-1.6029
1.076316,800,111,10.049627,0.261147,-1.369619
1.076316,800,112,13.262166,2.70126,-1.235486
1.076316,800,113,5.170283,14.833912,-1.918453
1.076316,800,114,12.125775,8.24275,-1.585442
1.076316,800,115,9.837832,12.910749,-1.292952
1.076316,800,116,6.697714,18.497072,-1.51023
1.076316,800,117,3.253868,12.678317,-1.541304
1.076316,800,118,5.520196,13.114129,-1.71944
1.076316,800,119,8.229617,17.131206,-2.204462
1.076316,800,120,16.706682,15.144878,-1.672114
1.076316,800,121,0.850411,17.181391,-2.010202
1.076316,800,122,18.839452,6.40865,-2.076795
1.076316,800,123,6.125312,3.944256,-1.424765
1.076316,800,124,17.168163,11.373936,-1.798419
1.076316,800,125,2.280551,15.752685,-1.820676
1.076316,800,126,10.23511,19.240808,-1.4872
1.076316,800,127,11.025988,16.26953,-1.955922
1.076316,800,128,12.362035,19.588703,-1.700061
1.076316,800,129,8.040341,15.751191,-1.389807
1.076316,800,130,7.053306,13.413357,-1.877751
1.076316,800,131,2.242714,9.859281,-2.072673
1.076316,800,132,5.444633,1.403435,-1.618257
1.076316,800,133,4.595622,11.209741,-1.552703
1.076316,800,134,15.022049,10.374632,-2.235887
1.076316,800,135,0.457148,13.398933,-2.010726
1.076316,800,136,17.68036,5.724212,-1.295322
1.076316,800,137,6.159108,7.056815,-1.357393
1.076316,800,138,14.476098,18.186599,-1.37229
1.076316,800,139,7.401138,1.444296,-1.941685
1.076316,800,140,19.323288,10.204469,-1.519438
1.076316,800,141,2.191186,14.860062,-1.184792
1.076316,800,142,0.917054,0.932375,-1.604888
1.076316,800,143,5.030768,19.537863,-2.069188
1.076316,800,144,8.853088,2.765057,-1.531217
1.076316,800,145,12.672174,13.323061,-1.246675
1.076316,800,146,13.544898,11.64309,-1.355565
1.076316,800,147,7.709162,16.682447,-1.504606
1.076316,800,148,4.462208,3.965839,-1.533445
1.076316,800,149,1.010862,19.174922,-1.56173
0.973684,800,0,19.361936,7.761019,0.515128
0.973684,800,1,3.452188,7.710222,0.797234
0.973684,800,2,7.17859,12.690663,0.188038
0.973684,800,3,5.393828,1.74761,0.318597
0.973684,800,4,3.980107,16.603546,0.747538
0.973684,800,5,14.867724,11.702106,0.027646
0.973684,800,6,8.577599,6.452888,0.467719
0.973684,800,7,4.825358,16.724419,0.142279
0.973684,800,8,3.574533,2.249436,0.370882
0.973684,800,9,6.985082,15.120018,0.342234
0.973684,800,10,0.043354,2.667079,0.493361
0.973684,800,11,5.830608,18.658499,0.191299
0.973684,800,12,19.079484,1.337883,0.349254
0.973684,800,13,12.629015,9.04149,0.193861
0.973684,800,14,0.850929,16.277501,0.207202
0.973684,800,15,1.576772,8.641361,0.713308
0.973684,800,16,17.785623,17.327542,0.452905
0.973684,800,17,5.529936,14.19729,0.395899
0.973684,800,18,11.46729,8.421976,0.254376
0.973684,800,19,15.197356,16.686016,0.534252
0.973684,800,20,4.831103,19.978337,0.537948
0.973684,800,21,4.906628,11.873085,-0.06874
0.973684,800,22,16.084146,10.84594,0.08952
0.973684,800,23,9.419623,0.052515,0.110246
0.973684,800,24,0.775854,0.1201,0.490893
0.973684,800,25,14.035544,5.135484,0.028926
0.973684,800,26,11.372954,13.727584,0.299991
0.973684,800,27,2.994242,10.737493,0.178389
0.973684,800,28,14.166267,12.568741,-0.026945
0.973684,800,29,6.90531,1.706493,0.361178
0.973684,800,30,0.232798,5.77942,0.375164
0.973684,800,31,19.289362,16.61505,0.512832
0.973684,800,32,10.573935,4.657355,0.717706
0.973684,800,33,16.286445,4.931023,0.697193
0.973684,800,34,19.858557,15.206046,0.342445
0.973684,800,35,3.301276,13.349975,0.350572
0.973684,800,36,10.442908,5.203972,0.592724
0.973684,800,37,7.324979,5.342231,0.709654
0.973684,800,38,14.356366,16.291745,0.23804
0.973684,800,39,14.853753,8.724877,0.619012
0.973684,800,40,11.911384,2.295342,0.496063
0.973684,800,41,4.478937,18.111378,0.423976
0.973684,800,42,4.896938,5.889917,0.466697
0.973684,800,43,10.471798,0.265063,0.728575
0.973684,800,44,4.409163,10.426148,0.376828
0.973684,800,45,5.937171,19.256641,0.069208
0.973684,800,46,17.397592,3.860084,-0.010965
0.973684,800,47,19.038233,6.418806,0.389051
0.973684,800,48,13.398159,16.955431,0.003158
0.973684,800,49,14.066988,7.681523,0.218119
0.973684,800,50,13.93011,17.975745,0.645019
0.973684,800,51,18.845692,9.317223,0.717396
0.973684,800,52,1.917592,7.529204,0.790123
0.973684,800,53,9.571463,19.019022,0.286482
0.973684,800,54,5.741498,9.19119,0.341514
0.973684,800,55,11.850723,0.306644,0.57167
0.973684,800,56,5.799295,16.402281,0.24826
0.973684,800,57,15.912081,18.809309,0.087699
0.973684,800,58,1.871272,14.640791,0.536354
0.973684,800,59,9.143348,19.474565,-0.047564
0.973684,800,60,6.825218,18.37319,0.384186
0.973684,800,61,13.202358,10.065404,0.669992
0.973684,800,62,19.861115,11.774696,0.875152
0.973684,800,63,7.001614,5.191969,0.816364
0.973684,800,64,17.413942,10.642309,0.811395
0.973684,800,65,6.884994,1.171139,0.469426
0.973684,800,66,6.583614,5.34765,0.874941
0.973684,800,67,8.315437,9.836983,0.637993
0.973684,800,68,6.526733,15.071203,0.224245
0.973684,800,69,15.241015,11.972555,0.570643
0.973684,800,70,12.928858,12.221142,0.09218
0.973684,800,71,6.433777,17.107445,0.362778
0.973684,800,72,13.46063,12.360052,0.719603
0.973684,800,73,3.290923,17.576857,0.571457
0.973684,800,74,2.964431,5.592957,0.550113
0.973684,800,75,8.684393,8.384276,0.656963
0.973684,800,76,16.821538,15.474539,0.003033
0.973684,800,77,19.351593,10.640876,0.377052
0.973684,800,78,9.701186,14.42645,0.669258
0.973684,800,79,6.245785,1.596349,0.312002
0.973684,800,80,2.643753,19.752156,0.787286
0.973684,800,81,0.900417,5.056117,0.318805
0.973684,800,82,9.257451,17.019408,0.140917
0.973684,800,83,11.432631,19.590104,0.015182
0.973684,800,84,1.549683,15.395453,0.002273
0.973684,800,85,8.597121,10.566754,0.092481
0.973684,800,86,10.980805,6.312667,0.644168
0.973684,800,87,1.81222,19.051487,0.069415
0.973684,800,88,11.062004,10.983943,0.842641
0.973684,800,89,14.086783,16.092518,0.240685
0.973684,800,90,17.750872,3.673324,0.63932
0.973684,800,91,8.014729,9.598749,0.467949
0.973684,800,92,8.722344,13.638848,0.373225
0.973684,800,93,18.439859,13.819544,0.166274
0.973684,800,94,4.047703,3.406671,0.28053
0.973684,800,95,9.920307,10.496682,0.447802
0.973684,800,96,7.39599,9.003033,0.272733
0.973684,800,97,16.97914,18.505377,0.065472
0.973684,800,98,3.367779,19.718051,0.743987
0.973684,800,99,6.525253,7.101324,0.838451
0.973684,800,100,9.664532,10.281294,0.76941
0.973684,800,101,19.606718,9.041415,0.155869
0.973684,800,102,7.715191,4.173145,0.340854
0.973684,800,103,10.881324,2.519172,0.501909
0.973684,800,104,2.616658,9.279432,0.483799
0.973684,800,105,11.077421,13.01729,0.039385
0.973684,800,106,0.50242,6.090633,0.699911
0.973684,800,107,0.534809,19.760246,-0.056138
0.973684,800,108,14.157398,6.776406,0.746078
0.973684,800,109,1.000482,18.453382,0.381283
0.973684,800,110,2.94833,14.739558,0.645132
0.973684,800,111,12.932553,3.512655,0.231103
0.973684,800,112,4.782285,12.899025,0.190744
0.973684,800,113,10.102834,13.476957,0.782175
0.973684,800,114,1.170662,12.329543,0.786
0.973684,800,115,12.094433,18.877477,0.861687
0.973684,800,116,15.611714,0.673042,0.063892
0.973684,800,117,11.67101,17.231117,0.54252
0.973684,800,118,9.928327,5.232162,0.211238
0.973684,800,119,14.957054,11.842541,0.805124
0.973684,800,120,19.827787,8.033583,0.778318
0.973684,800,121,18.390719,12.885577,0.231125
0.973684,800,122,9.447884,4.473906,0.507711
0.973684,800,123,13.421714,11.945825,0.07933
0.973684,800,124,10.521203,15.574148,0.019039
0.973684,800,125,15.721798,16.373675,0.012268
0.973684,800,126,5.961727,19.807417,0.39252
0.973684,800,127,17.674312,5.024638,0.495849
0.973684,800,128,5.134254,16.052225,0.635595
0.973684,800,129,17.119734,14.427179,0.523831
0.973684,800,130,5.898205,8.408353,0.559087
0.973684,800,131,0.019624,7.551625,0.262661
0.973684,800,132,12.159769,3.046875,0.490948
0.973684,800,133,7.796835,5.000144,0.037582
0.973684,800,134,11.227449,2.576432,0.548056
0.973684,800,135,2.144315,13.549577,0.049328
0.973684,800,136,4.438233,18.930286,0.365146
0.973684,800,137,15.924224,5.514293,0.421517
0.973684,800,138,3.204084,13.673524,0.411047
0.973684,800,139,5.517516,8.025581,0.459159
0.973684,800,140,3.330734,18.666007,0.66142
0.973684,800,141,14.897759,16.813789,0.698438
0.973684,800,142,15.643899,5.354995,0.100249
0.973684,800,143,12.988396,18.832961,0.348948
0.973684,800,144,14.815035,7.643821,0.564485
0.973684,800,145,15.159977,5.098756,0.113546
0.973684,800,146,12.434076,5.68209,0.203505
0.973684,800,147,7.81702,7.348419,0.463827
0.973684,800,148,4.27835,2.701668,0.738864
0.973684,800,149,11.969933,12.812043,0.600356
0.871053,800,0,17.79015,8.821366,2.333436
0.871053,800,1,11.908993,17.435038,2.044039
0.871053,800,2,10.550878,17.181038,2.220087
0.871053,800,3,6.564461,12.185474,1.916182
0.871053,800,4,3.305518,10.034209,2.189621
0.871053,800,5,2.982454,0.585261,1.860541
0.871053,800,6,0.598564,17.215531,2.625416
0.871053,800,7,0.619138,7.635695,2.567595
0.871053,800,8,5.271393,11.802765,2.400194
0.871053,800,9,4.394353,13.176293,2.490083
0.871053,800,10,8.213966,5.893451,2.227539
0.871053,800,11,6.08365,3.134558,1.896018
0.871053,800,12,19.241621,14.125636,2.054095
0.871053,800,13,11.0522,15.806792,2.012696
0.871053,800,14,16.700052,9.989144,2.022785
0.871053,800,15,7.983696,0.902207,1.937171
0.871053,800,16,2.045096,7.148893,2.524609
0.871053,800,17,4.647173,17.016409,2.091245
0.871053,800,18,17.231535,10.099721,2.327356
0.871053,800,19,10.509166,18.017177,2.222438
0.871053,800,20,6.973547,3.483848,2.58079
0.871053,800,21,14.070673,0.611977,1.856761
0.871053,800,22,2.186234,4.737227,2.636358
0.871053,800,23,13.519157,16.284686,2.392936
0.871053,800,24,17.443558,11.602231,2.440933
0.871053,800,25,12.386396,9.094977,2.183752
0.871053,800,26,8.032912,0.931397,2.355513
0.871053,800,27,14.939092,8.657116,2.262633
0.871053,800,28,15.264932,13.574977,2.248365
0.871053,800,29,14.984545,12.309839,2.168477
0.871053,800,30,17.433612,10.34794,2.538582
0.871053,800,31,15.855639,5.272213,2.458591
0.871053,800,32,18.960518,15.852506,1.882354
0.871053,800,33,14.176125,12.257346,2.314558
0.871053,800,34,12.359637,12.423115,2.056451
0.871053,800,35,11.25962,16.804143,2.512855
0.871053,800,36,18.385715,16.383801,2.291251
0.871053,800,37,9.113151,13.269701,2.439895
0.871053,800,38,14.263844,0.128725,1.869935
0.871053,800,39,4.933483,12.790655,1.876906
0.871053,800,40,19.592731,13.383098,2.413368
0.871053,800,41,18.662305,7.721318,2.052353
0.871053,800,42,19.598936,2.751642,1.882928
0.871053,800,43,2.052398,15.795769,2.33866
0.871053,800,44,15.27709,15.126151,2.493349
0.871053,800,45,10.430738,18.604439,2.206843
0.871053,800,46,9.462057,18.55095,2.120114
0.871053,800,47,6.283305,10.981297,2.100434
0.871053,800,48,12.610296,6.802989,2.288882
0.871053,800,49,7.868084,9.164855,2.292426
0.871053,800,50,8.601613,3.726251,2.413114
0.871053,800,51,5.236632,8.576478,2.335287
0.871053,800,52,3.076691,15.83561,2.387098
0.871053,800,53,9.597165,19.412161,2.425027
0.871053,800,54,12.653338,17.856332,2.084627
0.871053,800,55,8.67043,3.251411,2.3276
0.871053,800,56,11.814002,3.887939,2.514343
0.871053,800,57,18.142373,0.562164,2.247172
0.871053,800,58,19.309559,16.578902,2.303869
0.871053,800,59,16.870478,3.122217,1.839237
0.871053,800,60,4.246064,2.497946,1.951022
0.871053,800,61,16.571056,19.804684,2.049206
0.871053,800,62,10.352488,8.786136,2.217058
0.871053,800,63,0.500046,13.424183,2.202081
0.871053,800,64,17.265063,0.847829,2.367394
0.871053,800,65,6.498904,6.402581,2.233741
0.871053,800,66,1.126311,6.902222,2.484158
0.871053,800,67,6.081575,10.475475,2.03214
0.871053,800,68,13.845801,13.398809,2.172556
0.871053,800,69,7.234083,8.813311,1.784548
0.871053,800,70,4.277519,2.45881,2.225587
0.871053,800,71,12.001726,13.022896,2.431441
