eta,paso,particula_id,x,y,vx,vy,theta,omega
0.973684,4500,81,13.802111,2.123915,-0.363154,-1.794688,-0.187231,0.069055
0.973684,4500,82,15.487017,3.590335,0.387985,-2.250655,-0.196639,-0.014135
0.973684,4500,83,14.781684,5.098163,0.52134,2.214765,-0.199818,0.099091
0.973684,4500,84,15.659142,3.538902,3.537958,0.895858,-0.214798,-0.06244
0.973684,4500,85,15.39629,3.20033,3.934212,4.31563,-0.198362,-0.036712
0.973684,4500,86,15.681072,3.222638,-0.366558,3.307461,-0.189974,0.051283
0.973684,4500,87,16.108316,3.500097,-1.16921,-3.265017,-0.200267,-0.10751
0.973684,4500,88,14.285704,3.092188,-0.354712,2.256887,-0.193794,-0.03554
0.973684,4500,89,14.667563,3.23857,3.509702,-1.864741,-0.180041,0.1174
0.973684,4500,90,14.441189,3.478264,3.679978,3.239248,-0.192599,0.195718
0.973684,4500,91,14.081929,2.125645,-2.769602,-1.894353,-0.203556,-0.077215
0.973684,4500,92,15.516348,2.322057,1.650604,-5.363215,-0.202132,0.003713
0.973684,4500,93,14.573642,2.707237,-0.352119,3.85747,-0.186282,0.11248
0.973684,4500,94,15.242539,3.182537,-0.010922,2.000369,-0.208051,0.166576
0.973684,4500,95,14.433642,4.374005,0.541607,0.456503,-0.183877,0.001304
0.973684,4500,96,14.179684,3.689371,4.20953,-0.49026,-0.1857,-0.028665
0.973684,4500,97,13.793095,2.995599,2.958562,-1.947245,-0.200841,0.133648
0.973684,4500,98,14.770284,3.706268,-4.108265,-1.681184,-0.194605,-0.022688
0.973684,4500,99,15.943593,1.921133,0.749096,-2.606314,-0.193354,-0.071509
0.973684,4500,100,16.30791,3.892871,2.347117,3.690595,-0.18151,-0.090255
0.973684,4500,101,15.083926,3.383263,5.432841,0.182586,-0.186378,-0.03078
0.973684,4500,102,14.561142,2.924863,-4.074663,2.68237,-0.179298,-0.071925
0.973684,4500,103,14.908649,2.738515,2.574221,-4.349089,-0.213021,0.060146
0.973684,4500,104,15.115921,3.913633,1.221601,1.35111,-0.181929,-0.007877
0.973684,4500,105,13.892281,2.96649,-1.088277,1.577985,-0.192955,0.010617
0.973684,4500,106,14.047475,2.841483,5.544081,0.099147,-0.198785,0.028432
0.973684,4500,107,14.370643,2.841383,-1.989431,-1.663166,-0.225886,0.002812
0.973684,4500,108,14.539559,3.999313,5.311646,-2.651808,-0.20603,-0.085284
0.973684,4500,109,15.775413,3.575577,-0.267613,-5.185331,-0.204904,0.008593
0.973684,4500,110,14.484659,2.457456,-0.08568,-0.190289,-0.186088,-0.022026
0.973684,4500,111,15.537031,2.904063,0.2545,-0.462841,-0.183761,-0.007344
0.973684,4500,112,15.784066,3.999997,-1.257408,4.644825,-0.193751,0.098581
0.973684,4500,113,14.711625,3.393503,0.365713,-0.281099,-0.167781,-0.163398
0.973684,4500,114,15.406315,2.650079,0.113602,-0.208524,-0.183381,0.036144
0.973684,4500,115,14.810534,4.360893,2.561319,-5.169145,-0.200124,0.018564
0.973684,4500,116,14.518794,3.298218,-1.003639,0.599617,-0.195247,0.050637
0.973684,4500,117,15.416979,2.965466,-3.106094,0.49951,-0.205403,0.085427
0.973684,4500,118,15.37569,3.398843,-1.095986,-4.904064,-0.179304,-0.050629
0.973684,4500,119,14.857288,4.079626,0.590528,1.600898,-0.209033,0.040326
0.973684,4500,120,15.82866,2.59362,0.756002,-4.009777,-0.202938,0.029482
0.973684,4500,121,15.480031,1.635291,-3.780743,0.908411,-0.209383,0.053287
0.973684,4500,122,14.814461,3.147726,1.045227,-3.839491,-0.196497,0.093425
0.973684,4500,123,14.497009,2.524747,-0.982207,-1.466137,-0.195273,0.074988
0.973684,4500,124,15.39085,4.465622,2.702457,-2.799316,-0.183917,-0.034617
0.973684,4500,125,14.945463,3.41055,2.30761,1.149825,-0.206064,0.031998
0.973684,4500,126,14.911937,3.478145,-0.01327,3.143329,-0.200706,0.116041
0.973684,4500,127,14.836323,4.557654,-1.267918,-2.964836,-0.207989,-0.047632
0.973684,4500,128,15.734615,4.738679,-0.490583,-2.261064,-0.189504,0.124019
0.973684,4500,129,13.714279,3.132487,1.096113,2.389684,-0.198709,0.011014
0.973684,4500,130,16.19833,3.288736,3.716481,1.828235,-0.188102,0.025454
0.973684,4500,131,14.506725,4.015787,1.939612,-6.284382,-0.209045,-0.042825
0.973684,4500,132,14.214025,3.270636,-3.67501,-2.462809,-0.192282,0.041361
0.973684,4500,133,14.828337,3.062441,-0.251517,5.616777,-0.189606,-0.05565
0.973684,4500,134,14.975824,1.836754,0.495226,-1.745977,-0.203046,0.022982
0.973684,4500,135,13.824126,2.778279,1.388511,3.232579,-0.197197,0.167128
0.973684,4500,136,15.453247,3.776674,1.548343,2.020124,-0.228039,-0.025227
0.973684,4500,137,16.35736,2.764924,-3.019073,-0.759161,-0.210485,-0.044029
0.973684,4500,138,14.335758,4.265589,3.11046,3.27221,-0.205229,0.145243
0.973684,4500,139,16.015082,4.114069,-4.036579,0.404624,-0.207281,0.069179
0.973684,4500,140,13.386349,3.928112,-1.62609,0.571392,-0.192129,0.050101
0.973684,4500,141,14.810739,2.070899,-1.611726,1.269354,-0.182679,-0.06088
0.973684,4500,142,15.66988,3.602351,1.351778,5.264859,-0.184303,-0.016955
0.973684,4500,143,14.553505,3.305806,0.91899,1.505842,-0.191261,-0.034675
0.973684,4500,144,15.806364,4.527395,0.632665,1.63858,-0.207087,0.08448
0.973684,4500,145,15.075662,2.504088,4.314659,-1.436251,-0.208425,0.023435
0.973684,4500,146,16.554559,3.754277,-0.547916,-4.022164,-0.194714,-0.021019
0.973684,4500,147,14.96959,2.444608,0.525837,-3.063595,-0.208911,0.090223
0.973684,4500,148,14.038329,1.808987,3.959365,2.620839,-0.208323,-0.045945
0.973684,4500,149,15.25365,2.824927,4.319841,1.585646,-0.2067,0.088171
0.871053,4500,0,5.536892,13.849917,0.023349,0.684374,2.200456,-0.051682
0.871053,4500,1,17.823277,16.60314,-0.25213,-0.171671,2.333057,0.123098
0.871053,4500,2,18.768088,16.36011,2.519276,5.915694,2.340262,0.01309
0.871053,4500,3,17.529947,16.781995,-3.94676,0.746207,2.36835,-0.075543
0.871053,4500,4,19.29923,16.460124,4.067989,-1.622522,2.364053,-0.036663
0.871053,4500,5,18.186274,16.872933,-4.200586,1.793848,2.363113,0.001195
0.871053,4500,6,5.198679,14.992478,0.017956,0.265299,2.170976,0.028561
0.871053,4500,7,18.277696,15.917436,-2.857912,3.490471,2.343188,0.005118
0.871053,4500,8,18.666273,14.874692,1.322727,-0.563611,2.356427,-0.026524
0.871053,4500,9,17.897824,16.68599,0.934992,5.88545,2.360955,0.114159
0.871053,4500,10,17.88376,17.288887,-1.307088,3.466533,2.340552,0.065426
0.871053,4500,11,17.602309,17.592941,-0.019097,-0.251787,2.357174,0.007809
0.871053,4500,12,5.944411,8.758585,-0.495953,0.643921,2.190507,0.01087
0.871053,4500,13,16.919092,17.337651,2.430747,-2.630623,2.352065,-0.085221
0.871053,4500,14,19.367889,15.820647,0.485705,1.594831,2.361401,-0.033688
0.871053,4500,15,17.695021,16.63101,-2.237248,-1.239182,2.343371,-0.054424
0.871053,4500,16,18.547202,14.973969,-1.191797,-1.033479,2.346257,0.040306
0.871053,4500,17,16.976196,17.418713,2.553985,-2.292571,2.340464,0.069676
0.871053,4500,18,5.80998,10.07126,-0.210375,0.548326,2.196381,-0.001917
0.871053,4500,19,17.693647,15.469669,-0.125059,2.871811,2.348135,-0.001855
0.871053,4500,20,17.760527,16.640535,3.039918,-3.712544,2.342597,0.031546
0.871053,4500,21,17.851387,15.409446,-2.713877,-0.057461,2.374987,0.057624
0.871053,4500,22,5.437504,10.161316,-0.201583,0.720745,2.191042,-0.008437
0.871053,4500,23,18.177866,15.779819,-1.997728,4.74199,2.339274,0.045886
0.871053,4500,24,18.231084,16.44904,2.239634,-2.141065,2.348231,-0.087697
0.871053,4500,25,17.456083,17.398621,-4.829525,-0.648108,2.351711,0.071332
0.871053,4500,26,17.931909,15.68446,-0.726767,-0.635653,2.357694,-0.055411
0.871053,4500,27,18.553385,17.679652,1.913976,0.695133,2.352566,0.037618
0.871053,4500,28,17.418171,16.204256,-0.068189,-0.931528,2.358961,0.013802
0.871053,4500,29,16.780526,15.802053,0.882349,0.474956,2.336081,-0.043577
0.871053,4500,30,5.540414,9.222862,-0.342485,-0.093873,2.190785,0.022559
0.871053,4500,31,17.480934,16.410128,1.170521,2.027583,2.347373,0.025139
0.871053,4500,32,18.341037,15.616332,-0.092886,1.209726,2.384177,0.010357
0.871053,4500,33,18.594567,15.389753,-3.416384,3.007467,2.351069,0.03114
0.871053,4500,34,17.581254,16.110415,1.846486,-1.915492,2.333935,-0.064824
0.871053,4500,35,17.184338,16.374273,-5.256208,-0.343335,2.333308,-0.022271
0.871053,4500,36,18.54312,17.038258,-1.296455,3.502283,2.361767,0.016246
0.871053,4500,37,18.051344,16.139404,-0.847506,-0.842795,2.336535,-0.068495
0.871053,4500,38,19.166876,16.329054,0.944538,-2.387173,2.339725,-0.033747
0.871053,4500,39,18.522035,17.538905,-0.403105,3.177327,2.359148,0.073254
0.871053,4500,40,18.259483,15.546638,-2.690072,-1.074182,2.350168,0.130587
0.871053,4500,41,17.709889,16.379433,-2.345224,2.521907,2.365261,-0.17789
0.871053,4500,42,18.808907,15.633693,4.383529,0.623034,2.35688,0.042951
0.871053,4500,43,18.121347,16.75816,-5.431283,-0.456048,2.341132,0.00881
0.871053,4500,44,18.42772,16.602385,-1.864334,1.70329,2.340406,-0.040727
0.871053,4500,45,18.792261,17.092979,1.283591,2.456355,2.362447,-0.043774
0.871053,4500,46,18.266243,16.662426,-1.866641,3.76982,2.330639,0.096971
0.871053,4500,47,17.692126,16.16351,-2.425996,-1.080286,2.346463,0.006355
0.871053,4500,48,18.307908,15.511377,-0.788293,-1.030606,2.34929,-0.031344
0.871053,4500,49,16.705295,16.497161,-0.349929,0.88646,2.36472,0.034902
0.871053,4500,50,16.874221,16.397447,2.734317,-0.817619,2.341531,-0.017749
0.871053,4500,51,18.665316,15.973035,1.717177,-2.568044,2.348482,-0.074202
0.871053,4500,52,18.451393,16.165587,-1.033301,0.373054,2.355178,0.002026
0.871053,4500,53,19.209205,15.690619,-0.739205,-0.424435,2.344509,-0.108196
0.871053,4500,54,17.882229,17.182444,-0.650909,-2.684742,2.347474,0.069357
0.871053,4500,55,17.53932,15.629895,-0.685075,-1.730629,2.340595,0.09105
0.871053,4500,56,17.032937,17.210734,-3.449345,1.811078,2.3275,0.038125
0.871053,4500,57,16.520191,16.682904,-0.199441,2.086098,2.374148,-0.04256
0.871053,4500,58,17.501499,16.243049,-2.77414,-2.482109,2.341956,0.076254
0.871053,4500,59,5.342051,8.831364,-0.035385,0.784298,2.182674,9.7e-05
0.871053,4500,60,18.209699,15.259806,-1.066798,2.808993,2.343697,-0.068776
0.871053,4500,61,17.270259,16.35126,3.898717,4.509561,2.358934,-0.048531
0.871053,4500,62,17.378264,17.830686,0.527664,0.157097,2.331449,-0.006682
0.871053,4500,63,5.570074,9.83829,-0.143139,0.214706,2.202064,-0.026717
0.871053,4500,64,4.833839,13.830808,-0.371358,0.394258,2.209468,0.088598
0.871053,4500,65,18.163247,16.682516,5.051419,-1.437184,2.359007,0.049267
0.871053,4500,66,18.165081,16.369896,0.264304,1.863379,2.340161,0.0165
0.871053,4500,67,18.983699,16.078554,-4.419909,-1.398618,2.347907,0.010498
0.871053,4500,68,18.597773,16.794498,1.206396,3.318567,2.33928,-0.024802
0.871053,4500,69,17.842512,15.312,2.097836,0.82856,2.367041,-0.046545
0.871053,4500,70,18.417694,18.140739,-1.241719,-2.29504,2.363616,-0.076749
0.871053,4500,71,18.395043,15.996081,-1.81781,-2.411235,2.363102,-0.065406
0.871053,4500,72,17.782791,16.699442,3.855124,-1.972169,2.338202,0.065984
0.871053,4500,73,19.026675,16.899681,-3.427684,0.764781,2.343009,-0.087361
0.871053,4500,74,19.942005,15.55955,-2.320552,1.069642,2.33913,0.078747
0.871053,4500,75,18.345807,16.581084,-2.573649,-2.157016,2.352436,-0.016186
0.871053,4500,76,18.162868,15.872381,3.194233,3.160784,2.362857,-0.112972
0.871053,4500,77,17.005772,16.00542,-1.195591,2.207541,2.339681,-0.003014
0.871053,4500,78,17.927726,15.849149,0.649554,1.302437,2.333213,-0.027004
0.871053,4500,79,17.92075,17.155313,0.40262,-2.692948,2.342342,-0.076453
0.871053,4500,80,18.539895,16.578442,3.496666,3.660297,2.381857,-0.095286
0.871053,4500,81,17.351143,16.766728,0.356494,-3.541167,2.32207,-0.030657
0.871053,4500,82,17.72216,15.371968,-0.341258,2.201557,2.358915,0.057596
0.871053,4500,83,5.120493,9.162664,-0.698162,0.355419,2.199969,0.022663
0.871053,4500,84,17.118471,15.93439,2.32806,-2.884351,2.338962,0.066853
0.871053,4500,85,18.645803,15.953272,-3.191293,-0.008326,2.338518,-0.005666
0.871053,4500,86,5.780775,14.216836,-0.110982,-0.148675,2.204061,0.041051
0.871053,4500,87,6.325036,15.054454,-0.493647,0.360854,2.182416,-0.044613
0.871053,4500,88,17.787693,15.328524,-2.121653,3.30964,2.352223,-0.07899
0.871053,4500,89,19.931894,16.631801,0.216701,0.473158,2.347317,0.003963
0.871053,4500,90,4.904726,9.566987,-0.079037,0.294728,2.212719,0.141273
0.871053,4500,91,19.376354,16.899013,0.021596,0.244554,2.36961,0.111933
0.871053,4500,92,17.296838,16.219591,-1.807354,-1.673763,2.350039,0.114214
0.871053,4500,93,17.36132,14.959468,-3.078884,-0.983697,2.335071,0.043278
0.871053,4500,94,17.771392,15.200737,0.644597,-1.183797,2.354076,0.027125
0.871053,4500,95,5.766914,14.977464,-0.010607,0.53285,2.206657,-0.045112
0.871053,4500,96,17.634484,15.485008,-2.269059,4.334179,2.366036,-0.119387
0.871053,4500,97,16.597444,15.61064,-2.359043,-2.162144,2.348235,0.124989
0.871053,4500,98,5.118809,9.829615,-0.577778,0.279916,2.21891,-0.091308
0.871053,4500,99,17.039944,17.402437,1.675474,2.03388,2.346397,0.024674
0.871053,4500,100,18.62012,17.37452,-0.982321,-4.314097,2.353464,0.044833
0.871053,4500,101,17.363388,16.346859,-1.583905,3.392148,2.356029,0.025662
0.871053,4500,102,17.702111,17.623693,-0.596124,2.238879,2.348482,0.030855
0.871053,4500,103,18.883172,17.620428,-2.180862,0.202662,2.339185,0.113481
0.871053,4500,104,17.753372,16.472285,0.563707,5.043169,2.35934,-0.15394
0.871053,4500,105,17.627939,16.936559,-0.783306,-4.257444,2.330721,0.022046
0.871053,4500,106,17.45519,16.088838,-5.527121,-1.683078,2.368181,-0.13923
0.871053,4500,107,5.36437,9.468144,-0.351243,0.226215,2.195931,0.031605
0.871053,4500,108,17.21062,16.154495,1.958702,1.626512,2.357052,0.024542
0.871053,4500,109,18.440999,17.080804,-1.491142,1.818049,2.347779,-0.099541
0.871053,4500,110,6.084591,13.858107,-0.377664,0.166432,2.194451,0.016251
0.871053,4500,111,18.865962,15.934237,-1.12336,-1.233998,2.337112,0.048712
0.871053,4500,112,17.910008,15.847026,1.311505,3.437962,2.358438,-0.031284
0.871053,4500,113,19.82399,16.303886,-3.780522,0.205333,2.337636,0.06277
0.871053,4500,114,17.638555,16.056767,-0.151563,-0.755425,2.353443,0.008722
0.871053,4500,115,19.131992,16.426351,0.549074,-2.075704,2.34485,0.111419
0.871053,4500,116,4.927008,14.700347,-0.512074,0.573797,2.191219,0.055639
0.871053,4500,117,5.797682,14.556634,-0.181617,0.680402,2.171065,0.031734
0.871053,4500,118,17.65154,17.209518,1.6232,-3.936979,2.353701,-0.141535
0.871053,4500,119,19.11593,16.09687,-1.594872,-0.330261,2.325609,0.038845
0.871053,4500,120,18.568712,16.817906,0.462235,0.600002,2.365549,0.029686
0.871053,4500,121,19.250745,16.670478,2.968799,1.884908,2.33238,0.010573
0.871053,4500,122,18.707663,15.127745,-1.913339,-2.657028,2.362798,-0.016501
0.871053,4500,123,17.827118,16.687885,0.784116,0.25658,2.353613,-0.019192
0.871053,4500,124,18.025113,15.048805,1.268426,1.772315,2.343109,0.054048
0.871053,4500,125,5.981195,9.543275,0.053438,0.458956,2.176647,0.095153
0.871053,4500,126,5.023272,14.158658,-0.557675,0.216004,2.189161,-0.153136
0.871053,4500,127,19.014325,16.177806,-0.274148,1.545291,2.357406,-0.084246
0.871053,4500,128,6.245884,9.250231,-0.42129,0.437458,2.198442,-0.101507
0.871053,4500,129,18.651486,15.611647,1.736685,-3.646693,2.357001,-0.018096
0.871053,4500,130,17.7216,16.950677,-1.221077,2.019643,2.37124,0.001989
0.871053,4500,131,18.853959,16.110238,2.114762,-1.565952,2.332209,0.062075
0.871053,4500,132,16.767358,15.115656,-1.860194,0.800634,2.33377,0.020866
0.871053,4500,133,16.988349,16.268763,-0.039885,4.036252,2.333457,-0.008693
0.871053,4500,134,19.188616,16.894586,1.79455,2.000623,2.362957,0.007304
0.871053,4500,135,17.640622,16.877212,1.295875,-0.681124,2.355322,0.110599
0.871053,4500,136,17.93676,17.060034,0.036299,2.409313,2.344337,0.065346
0.871053,4500,137,5.467974,14.774118,-0.387845,0.26766,2.175432,-0.048504
0.871053,4500,138,18.800128,15.162376,0.794015,2.620697,2.341594,0.058742
0.871053,4500,139,18.800189,16.399653,-3.875716,2.210855,2.351121,-0.052918
0.871053,4500,140,18.401188,15.351197,1.078526,3.972387,2.349981,-0.000785
0.871053,4500,141,18.487736,15.905494,4.552249,-0.806708,2.347341,-0.017446
0.871053,4500,142,17.922317,16.808813,-4.341915,-3.122533,2.346622,-0.078148
0.871053,4500,143,18.965685,17.218041,-2.019831,-0.227858,2.357955,-0.003846
0.871053,4500,144,6.176338,14.261744,-0.351828,0.770749,2.182975,-0.065322
0.871053,4500,145,5.587966,14.456947,-0.437542,0.543563,2.192741,-0.020073
0.871053,4500,146,19.296111,17.155657,0.990964,-0.431666,2.355834,0.110711
0.871053,4500,147,16.884116,16.735819,0.930206,-0.511868,2.329262,0.080944
0.871053,4500,148,18.193952,15.168787,-1.93682,-3.924337,2.3588,-0.047382
0.871053,4500,149,17.660257,17.578267,-1.600814,1.921686,2.342969,-0.069467
0.768421,4500,0,18.947898,10.680521,-1.909087,-0.689767,0.954372,-0.019536
0.768421,4500,1,1.415976,11.145372,-0.533778,1.499341,0.938743,-0.043917
0.768421,4500,2,0.013491,11.756406,0.407502,-3.762315,0.915783,-0.0418
0.768421,4500,3,19.552884,11.615909,1.58333,1.602928,0.91151,0.074213
0.768421,4500,4,18.216577,11.209391,0.208072,5.015366,0.923599,0.077409
0.768421,4500,5,19.505891,11.380696,-3.532476,2.809786,0.955021,-0.062269
0.768421,4500,6,0.738384,11.663022,-0.105658,4.276109,0.917731,0.058092
0.768421,4500,7,0.490683,11.879563,-1.250688,1.086116,0.920159,0.070057
0.768421,4500,8,19.553481,11.29253,5.874678,-0.296482,0.917048,0.008386
0.768421,4500,9,0.319065,11.877425,3.58285,3.488249,0.936322,0.048544
0.768421,4500,10,18.613966,11.332486,-0.027862,-0.255615,0.921273,-0.003547
0.768421,4500,11,0.868686,11.07295,-1.418471,-3.021894,0.927766,0.075285
0.768421,4500,12,19.152884,11.106309,-3.443191,-3.672933,0.93438,0.046518
0.768421,4500,13,0.582515,11.1183,1.82712,-0.430177,0.953134,-0.025424
0.768421,4500,14,19.785892,11.754233,2.771575,1.203863,0.926577,0.015863
0.768421,4500,15,0.268701,12.65176,1.857682,0.170748,0.925695,0.051461
0.768421,4500,16,19.608439,12.055173,1.851306,0.672389,0.945007,-0.020069
0.768421,4500,17,0.279418,12.234736,0.489248,3.050536,0.930598,-0.063576
0.768421,4500,18,18.741652,11.878154,0.130927,-3.55463,0.91226,0.034509
0.768421,4500,19,0.563383,10.678796,0.789469,4.595066,0.952158,0.001499
0.768421,4500,20,19.212445,10.922291,-1.520047,5.732018,0.93925,-0.082869
0.768421,4500,21,19.73456,11.475399,-3.399322,-0.144518,0.928656,-0.000186
0.768421,4500,22,19.403958,9.892248,-1.649357,-2.453442,0.928501,0.030954
0.768421,4500,23,19.714903,10.174576,2.568649,1.694754,0.947356,0.109558
0.768421,4500,24,19.835786,10.998,1.728392,0.79276,0.949361,0.029025
0.768421,4500,25,0.79361,12.63458,-3.06322,-1.346983,0.93477,0.03838
0.768421,4500,26,18.708881,10.805433,2.160343,-1.529292,0.934983,0.068629
0.768421,4500,27,0.520314,12.115053,0.802401,-2.768737,0.912474,0.07319
0.768421,4500,28,0.634853,11.759015,4.298959,-0.799479,0.921913,0.00314
0.768421,4500,29,0.230327,12.151059,0.30546,1.098513,0.92855,0.036376
0.768421,4500,30,0.051557,10.890251,5.129631,-4.575749,0.933736,0.093559
0.768421,4500,31,18.796529,11.566681,-3.068662,3.100844,0.936953,-0.0313
0.768421,4500,32,19.399394,11.406838,1.189993,-0.106811,0.913063,0.053297
0.768421,4500,33,19.563797,11.954203,2.974237,2.672396,0.92921,0.108393
0.768421,4500,34,19.854264,11.867645,1.594911,1.891015,0.923903,-0.023143
0.768421,4500,35,0.030529,11.673547,0.033612,-0.320938,0.941007,0.000141
0.768421,4500,36,19.390932,11.369522,0.822172,-1.946589,0.929435,0.089933
0.768421,4500,37,18.245668,11.446125,1.604829,-2.355883,0.930339,0.03346
0.768421,4500,38,0.116806,9.984501,-0.31048,3.844358,0.951785,0.026998
0.768421,4500,39,0.136427,10.308815,0.705732,2.695907,0.923111,0.064861
0.768421,4500,40,18.408939,12.116205,2.171608,0.776515,0.948021,-0.043871
0.768421,4500,41,18.772771,11.209575,-0.631052,-2.631701,0.933091,-0.00132
0.768421,4500,42,0.430869,11.144459,-2.32653,1.442867,0.947577,0.013692
0.768421,4500,43,0.588635,12.497781,0.265267,-1.925293,0.934687,-0.10348
0.768421,4500,44,18.775401,11.172151,-1.621237,-0.832728,0.930065,-0.060031
0.768421,4500,45,0.446816,10.399318,3.730039,-2.680275,0.947204,0.014437
0.768421,4500,46,0.068043,11.940173,0.455092,-2.469604,0.935429,0.023374
0.768421,4500,47,0.845443,10.19351,1.15948,-0.49453,0.920323,-0.009201
0.768421,4500,48,19.138414,11.216449,5.523687,-0.760826,0.923421,-0.096104
0.768421,4500,49,0.351744,11.159512,1.101503,-2.747969,0.936232,0.055233
0.768421,4500,50,0.358608,10.52047,3.259131,0.049553,0.946221,0.075156
0.768421,4500,51,0.439674,11.363825,1.6852,0.456494,0.934991,-0.001098
0.768421,4500,52,1.109336,11.822093,-0.117483,0.817993,0.936687,-0.00073
0.768421,4500,53,18.585229,11.698345,0.990177,4.42531,0.921413,-0.014791
0.768421,4500,54,19.451627,12.624335,-0.096721,-1.277203,0.913599,0.037224
0.768421,4500,55,0.341024,12.509271,1.312267,-0.405006,0.928338,-0.042889
0.768421,4500,56,19.447373,12.893598,0.377367,0.462184,0.931006,0.09621
0.768421,4500,57,0.829785,12.0488,3.581669,3.426245,0.927202,0.026365
0.768421,4500,58,19.629671,10.808752,2.842135,6.630613,0.916595,-0.019888
0.768421,4500,59,0.453512,10.917211,-4.333859,3.364318,0.950771,0.026154
0.768421,4500,60,0.318368,11.179174,6.22963,-1.619591,0.9137,-0.075331
0.768421,4500,61,0.764303,10.823515,-2.577631,0.443451,0.924808,0.045437
0.768421,4500,62,0.03594,10.137058,-2.195708,-1.295624,0.925503,-0.060709
0.768421,4500,63,18.134787,11.733954,3.177446,1.049902,0.936098,0.061449
0.768421,4500,64,0.313043,12.162474,0.080137,2.79598,0.931299,-0.052691
0.768421,4500,65,19.411557,10.26347,2.587511,-3.00183,0.91186,0.003526
0.768421,4500,66,19.735703,10.497559,-2.338637,1.481918,0.932687,-0.08685
0.768421,4500,67,19.964576,9.851821,4.488499,-1.251918,0.931212,-0.028083
0.768421,4500,68,19.916267,12.225811,5.264794,-3.056312,0.939796,0.048506
0.768421,4500,69,0.120725,10.407943,2.955377,4.064309,0.947969,-0.005934
0.768421,4500,70,0.150312,10.695814,0.680325,1.053227,0.926976,-0.055871
0.768421,4500,71,0.742192,10.893623,-0.16071,1.760162,0.932459,-0.039626
0.768421,4500,72,0.588507,12.59029,-0.41537,0.432852,0.948855,-0.036923
0.768421,4500,73,0.977816,10.297477,-2.213479,-1.144492,0.921865,-0.023666
0.768421,4500,74,19.047052,10.76918,-2.487203,2.860139,0.939528,0.003505
0.768421,4500,75,18.088209,10.338418,2.321235,0.101352,0.922192,0.02636
0.768421,4500,76,19.872364,11.973434,-4.75822,-0.034618,0.923983,-0.039399
0.768421,4500,77,19.009413,10.858509,-1.841319,0.387027,0.920743,-0.000385
0.768421,4500,78,1.15511,11.761092,-1.772401,1.304844,0.933784,0.078585
0.768421,4500,79,18.485028,10.759422,4.278784,2.499633,0.923903,-0.008988
0.768421,4500,80,0.068577,10.466856,0.101341,-0.452485,0.944951,0.043899
0.768421,4500,81,0.461274,10.545857,-0.945468,2.306335,0.938748,-0.04257
0.768421,4500,82,0.220488,10.653418,1.971688,-2.62665,0.944653,-0.035215
0.768421,4500,83,19.800807,12.44013,2.457813,2.187542,0.933411,0.002427
0.768421,4500,84,18.522071,11.413604,-1.640244,2.372371,0.918607,0.04605
0.768421,4500,85,17.708156,11.314008,-0.559515,1.845947,0.926405,-0.01143
0.768421,4500,86,19.415962,11.347164,1.462236,-2.318176,0.926584,0.093867
0.768421,4500,87,18.18234,12.947619,2.908483,-0.49074,0.938087,0.048881
0.768421,4500,88,19.925183,11.699812,-1.27128,2.301516,0.923249,-0.049888
0.768421,4500,89,19.136254,11.919425,-2.518563,4.138563,0.940504,-0.00764
0.768421,4500,90,0.492492,11.072729,-4.43061,-1.609126,0.937336,-0.013992
0.768421,4500,91,0.838679,10.679849,2.398388,0.60954,0.932877,0.06708
0.768421,4500,92,18.069629,10.29607,-0.868529,-1.256809,0.945179,0.009274
0.768421,4500,93,19.782261,11.175216,2.816526,3.402269,0.919294,0.093168
0.768421,4500,94,0.739666,10.959785,-4.228214,2.192441,0.924556,0.017975
0.768421,4500,95,0.231369,12.138178,-0.873166,0.044719,0.960909,-0.019175
0.768421,4500,96,17.792806,11.275314,-1.549131,0.804509,0.928593,-0.002921
0.768421,4500,97,0.411303,11.154198,4.491269,3.662201,0.930407,-0.070423
0.768421,4500,98,18.740246,11.584429,3.112846,3.105257,0.931368,-0.025963
0.768421,4500,99,18.896674,12.005606,-2.261642,-2.316972,0.909743,0.019071
0.768421,4500,100,19.606085,10.555272,4.477488,-0.617087,0.93686,0.073625
0.768421,4500,101,1.543758,10.124223,1.740979,-0.282051,0.927702,-0.004013
0.768421,4500,102,19.901911,11.753115,-2.618165,2.093389,0.902502,-0.046547
0.768421,4500,103,19.90429,9.833484,-2.607897,1.166782,0.933549,0.0168
0.768421,4500,104,18.339306,10.183474,-2.895656,0.359528,0.916885,0.026433
0.768421,4500,105,0.473718,11.08241,-1.699133,-1.635351,0.929105,-0.103288
0.768421,4500,106,19.041032,11.231681,0.206094,5.347184,0.929819,-0.008698
0.768421,4500,107,0.510533,11.723256,-5.211161,0.05672,0.923413,0.034481
0.768421,4500,108,18.790925,10.939194,4.480286,3.168679,0.934746,0.009519
0.768421,4500,109,18.924109,10.718342,-1.815242,1.104648,0.938493,-0.019943
0.768421,4500,110,1.295883,11.473879,-0.202506,-2.029918,0.92776,0.009969
0.768421,4500,111,19.868114,11.828193,3.42948,-1.601389,0.947326,-0.039808
0.768421,4500,112,18.849079,10.442606,4.573638,0.511769,0.937492,0.060721
0.768421,4500,113,19.314107,11.472826,-0.251706,-0.92089,0.931208,0.00814
0.768421,4500,114,19.549422,12.061765,-0.373773,3.602092,0.930157,-0.075134
0.768421,4500,115,0.841953,10.056249,-3.004981,2.50746,0.91867,0.017023
