eta,paso,particula_id,x,y,theta
1.794737,800,69,12.982082,2.960095,-2.921968
1.794737,800,70,7.477889,2.417354,-2.001721
1.794737,800,71,15.341326,4.866423,3.776802
1.794737,800,72,11.842676,4.07678,-2.743055
1.794737,800,73,7.921564,9.314889,-2.967388
1.794737,800,74,8.091635,7.787795,-3.307873
1.794737,800,75,10.605859,14.83323,-2.121715
1.794737,800,76,14.861757,9.402937,-3.290645
1.794737,800,77,6.693047,1.99591,-2.725849
1.794737,800,78,13.919827,7.768568,-3.788719
1.794737,800,79,12.739939,9.760594,-2.29338
1.794737,800,80,9.120984,0.39164,-2.583881
1.794737,800,81,9.400882,8.458235,-3.169114
1.794737,800,82,13.396638,18.477746,2.587709
1.794737,800,83,10.234969,5.502319,-2.532112
1.794737,800,84,10.543252,0.351496,-2.675228
1.794737,800,85,8.366562,6.094801,-2.761958
1.794737,800,86,13.897048,0.527645,-3.390615
1.794737,800,87,9.528529,1.107906,-2.950517
1.794737,800,88,7.415442,2.989452,-2.635847
1.794737,800,89,8.573938,3.813018,-3.007316
1.794737,800,90,10.864306,10.53013,3.47563
1.794737,800,91,9.931159,2.643662,-2.042138
1.794737,800,92,8.138546,2.489732,-1.367757
1.794737,800,93,9.432996,7.596484,-2.149795
1.794737,800,94,8.124989,19.230669,-2.694521
1.794737,800,95,6.964667,3.637594,-1.824657
1.794737,800,96,8.734265,2.520144,-2.95812
1.794737,800,97,7.074001,1.085527,-1.640075
1.794737,800,98,6.67634,0.091137,-2.403097
1.794737,800,99,15.676183,10.956215,-1.178698
1.794737,800,100,5.146994,13.64544,-0.36127
1.794737,800,101,7.64061,5.235995,-3.4392
1.794737,800,102,17.570059,11.823807,-2.088344
1.794737,800,103,9.217438,6.379339,-2.413919
1.794737,800,104,10.483139,7.103791,-1.950993
1.794737,800,105,7.947583,2.213332,-1.722583
1.794737,800,106,10.351289,3.789198,-2.187179
1.794737,800,107,11.622989,2.596956,-2.80871
1.794737,800,108,2.784584,1.350016,-1.838616
1.794737,800,109,5.458204,1.05773,-1.931779
1.794737,800,110,8.574626,1.183581,-2.444455
1.794737,800,111,8.353145,19.176798,-2.274957
1.794737,800,112,8.959902,19.407946,-3.022228
1.794737,800,113,9.972541,0.340423,-1.638031
1.794737,800,114,9.991472,3.127984,-2.955889
1.794737,800,115,12.092068,9.160984,-3.841996
1.794737,800,116,14.080093,0.075453,-3.619756
1.794737,800,117,6.806093,1.877419,-2.401042
1.794737,800,118,3.760402,4.85156,-2.582597
1.794737,800,119,12.888519,6.055376,-2.7298
1.794737,800,120,9.359567,6.837029,-2.586225
1.794737,800,121,6.835342,4.011073,-1.630501
1.794737,800,122,7.178432,6.352081,-3.152403
1.794737,800,123,9.915621,6.799383,-3.609369
1.794737,800,124,12.068945,8.515516,-3.575678
1.794737,800,125,7.38563,2.469574,-2.132205
1.794737,800,126,15.304251,6.793777,-2.62669
1.794737,800,127,7.014856,0.917502,-1.487828
1.794737,800,128,12.94626,5.313591,3.733085
1.794737,800,129,8.27762,3.711662,-1.539842
1.794737,800,130,7.388803,3.391957,-2.909088
1.794737,800,131,14.92445,10.095339,-3.272625
1.794737,800,132,10.909332,6.615517,-2.815019
1.794737,800,133,13.896698,1.030222,-3.006482
1.794737,800,134,16.085567,6.301802,2.328985
1.794737,800,135,14.156902,18.49289,2.445761
1.794737,800,136,3.812733,10.632782,-1.990736
1.794737,800,137,7.324762,5.048775,-2.516449
1.794737,800,138,16.593697,5.653592,3.669456
1.794737,800,139,8.341495,4.451442,-2.025044
